Layer,Duration (seconds)
total_output,37.103466400003526
total_hidden,230.26098739999725
total_training_0,231.18934840000293
total_output,37.89364940000087
total_hidden,229.88929030000145
total_training_1,230.82683830000315
total_output,37.32927149999887
total_hidden,228.61865220000618
total_training_2,229.54144230000384
total_output,36.50697420000506
total_hidden,228.82416750000266
total_training_3,229.7572968999957
total_output,37.35176910000155
total_hidden,229.8516701000044
total_training_4,230.78608829999575
total_output,37.94365759999346
total_hidden,230.1489423000021
total_training_5,231.08298519999516
total_output,37.69907110000349
total_hidden,232.29908520000026
total_training_6,233.2349338999993
total_output,37.697734900000796
total_hidden,230.09858789999998
total_training_7,231.03489519999857
total_output,37.247966000002634
total_hidden,231.01885380000022
total_training_8,231.96472619999986
total_output,37.314435799999046
total_hidden,231.07551989999774
total_training_9,232.01447310000367
total_output,37.949135099996056
total_hidden,232.5885769000015
total_training_10,233.53117580000253
total_output,37.54785180000181
total_hidden,232.57902000000468
total_training_11,233.51251510000293
total_output,37.43495889999758
total_hidden,229.58949490000668
total_training_12,230.53969870000583
total_output,38.358288799994625
total_hidden,232.38309540000046
total_training_13,233.31812229999923
total_output,37.731272199998784
total_hidden,229.28828419999627
total_training_14,230.21957980000298
500_60_execution_time,3472.6245364999995
