Layer,Duration (seconds)
total_output,38.34910189999937
total_hidden,137.70560339999975
total_training_0,138.53147679999893
total_output,38.584731900000406
total_hidden,137.60546929999873
total_training_1,138.42377300000044
total_output,38.484730400001354
total_hidden,138.58501380000052
total_training_2,139.41725119999865
total_output,38.76492279999911
total_hidden,138.20482550000088
total_training_3,139.0455837999998
total_output,38.66985820000082
total_hidden,137.4722531999996
total_training_4,138.31758699999955
total_output,38.63558099999864
total_hidden,136.28617940000004
total_training_5,137.11035600000105
total_output,38.80702519999977
total_hidden,137.4429192000007
total_training_6,138.26501479999934
total_output,38.69453529999919
total_hidden,137.41359580000062
total_training_7,138.24755919999916
total_output,38.53139300000112
total_hidden,137.59681979999914
total_training_8,138.41592839999976
total_output,38.565392299999075
total_hidden,136.17629339999985
total_training_9,136.98388870000053
total_output,38.44569159999992
total_hidden,137.25848490000135
total_training_10,138.07857260000128
total_output,38.6190119999992
total_hidden,136.4785124000009
total_training_11,137.31584699999985
total_output,38.38435479999862
total_hidden,136.16532749999897
total_training_12,136.99575519999962
total_output,38.477382600000055
total_hidden,137.8235952999985
total_training_13,138.6467360000006
total_output,38.50329579999743
total_hidden,136.78036040000006
total_training_14,137.61420320000252
1000_100_execution_time,2071.455176900001
