Layer,Duration (seconds)
total_output,1.4337248000001637
total_hidden,5.0833339999999225
total_training_0,6.517060899999706
total_output,1.4436062000004313
total_hidden,5.185540700000274
total_training_1,6.629148500000156
total_output,1.4421417000003203
total_hidden,5.096040399999765
total_training_2,6.538183699999536
total_output,1.443657699999676
total_hidden,5.0731745000002775
total_training_3,6.516833900000165
total_output,1.4477143000003707
total_hidden,5.091514800000368
total_training_4,6.539230600000337
total_output,1.453587900000457
total_hidden,5.088350099999843
total_training_5,6.5419396999996025
total_output,1.443609199999628
total_hidden,5.120741700000508
total_training_6,6.564352399999734
total_output,1.4349208000003273
total_hidden,5.101361999999426
total_training_7,6.5362841999995
total_output,1.4397404999999708
total_hidden,5.0989623999994365
total_training_8,6.538704799999323
total_output,1.4379077000003235
total_hidden,5.092147899999873
total_training_9,6.530057199999646
total_output,1.43972070000018
total_hidden,5.107393599999341
total_training_10,6.5471160999995845
total_output,1.4598273000001427
total_hidden,5.124790899999425
total_training_11,6.584619700000076
total_output,1.4635752000003777
total_hidden,5.130156399999578
total_training_12,6.593733199999406
total_output,1.4589707000004637
total_hidden,5.101859100000183
total_training_13,6.560831699999653
total_output,1.4455682000007073
total_hidden,5.082668500000182
total_training_14,6.5282389000003604
60_60_execution_time,98.29736129999947
