Layer,Duration (seconds)
total_hidden,0.6628663000000188
total_output,5.999999984851456e-06
total_training_0,0.6764395999999806
total_hidden,0.6714846999999509
total_output,6.499999926745659e-06
total_training_1,0.6849155999999539
total_hidden,0.6631939999999759
total_output,1.2500000025283953e-05
total_training_2,0.6769373000000769
total_hidden,0.6392577000000301
total_output,6.299999995462713e-06
total_training_3,0.6526136999999608
total_hidden,0.6778718000000481
total_output,6.299999995462713e-06
total_training_4,0.6916931000000659
total_hidden,0.6648734000000331
total_output,6.20000002982124e-06
total_training_5,0.6784943000000112
total_hidden,0.6513884000000871
total_output,6.999999982326699e-06
total_training_6,0.6649396999999908
total_hidden,0.6670185999998921
total_output,6.600000006073969e-06
total_training_7,0.6804065000000037
total_hidden,0.6728409999999485
total_output,6.4000000747910235e-06
total_training_8,0.6865970000000061
total_hidden,0.6503360000000384
total_output,6.600000006073969e-06
total_training_9,0.6636656000000585
total_hidden,0.6732895000000099
total_output,6.20000002982124e-06
total_training_10,0.686889400000041
total_hidden,0.6898065000000315
total_output,6.299999995462713e-06
total_training_11,0.7035478999999896
total_hidden,0.6610613999999941
total_output,5.999999984851456e-06
total_training_12,0.6739948999999115
total_hidden,0.6756616999999778
total_output,5.799999939881673e-06
total_training_13,0.6896847000000434
total_hidden,0.6671005999999124
total_output,6.799999937356915e-06
total_training_14,0.6806712000000061
40_40_execution_time,11.086589799999956
