Layer,Duration (seconds)
total_output,28.94118580000213
total_hidden,213.63175999999658
total_training_0,242.5729485000047
total_output,28.81217679999827
total_hidden,214.8467357000045
total_training_1,243.65891450000345
total_output,29.0382785000038
total_hidden,216.96097049999662
total_training_2,245.99925090000033
total_output,29.005143100002897
total_hidden,217.78953190000175
total_training_3,246.79467690000456
total_output,28.950407800002722
total_hidden,216.90910020000592
total_training_4,245.85951050000585
total_output,29.34884880000027
total_hidden,216.9100840999963
total_training_5,246.25893489999726
total_output,29.193955199996708
total_hidden,219.39239730000554
total_training_6,248.5863548000052
total_output,28.814262400002917
total_hidden,217.13369180000154
total_training_7,245.94795590000285
total_output,29.19438789999549
total_hidden,216.58952000000136
total_training_8,245.7839101999998
total_output,29.53019889999996
total_hidden,216.95039589999942
total_training_9,246.48059659999853
total_output,29.152775799993833
total_hidden,217.05293410000013
total_training_10,246.20571180000115
total_output,29.244076700000733
total_hidden,217.50987259999965
total_training_11,246.7539512000003
total_output,29.001788399997167
total_hidden,216.76029279999784
total_training_12,245.76208309999492
total_output,29.50914239999838
total_hidden,217.0615156999993
total_training_13,246.57066080000368
total_output,28.90524860000005
total_hidden,216.86838379999972
total_training_14,245.77363470000273
500_60_execution_time,3689.067736799996
