Layer,Duration (seconds)
total_output,0.9830689999998867
total_hidden,3.4337307999994664
total_training_0,4.2512751000003846
total_output,0.9855852999999115
total_hidden,3.4026976999994076
total_training_1,4.210701199999676
total_output,1.0149949999995442
total_hidden,3.4275243000001865
total_training_2,4.236221399999522
total_output,1.0051212999997006
total_hidden,3.3927128000004814
total_training_3,4.215198299999429
total_output,1.0035278999994262
total_hidden,3.39983729999949
total_training_4,4.228960299999926
total_output,0.9980509999995775
total_hidden,3.4116260999999213
total_training_5,4.231099700000414
total_output,0.9865217000005941
total_hidden,3.401634699999704
total_training_6,4.225520900000447
total_output,1.0143828000000212
total_hidden,3.407330600000023
total_training_7,4.230147299999771
total_output,1.0054798999999548
total_hidden,3.4434109000003446
total_training_8,4.275112100000115
total_output,0.995404199999939
total_hidden,3.3851745000001756
total_training_9,4.196341799999573
total_output,0.9964080999998259
total_hidden,3.40638620000027
total_training_10,4.2356394999997065
total_output,1.0016456000003018
total_hidden,3.4217378999992434
total_training_11,4.249965200000588
total_output,0.9943370000000868
total_hidden,3.3771528999996008
total_training_12,4.200745899999674
total_output,1.005682699999852
total_hidden,3.404387200000201
total_training_13,4.224500999999691
total_output,1.012027400000079
total_hidden,3.4173877000002904
total_training_14,4.23547039999994
60_40_execution_time,63.48236679999991
