Layer,Duration (seconds)
total_output,1.8547144000003755
total_hidden,6.628927300000214
total_training_0,8.483644199999617
total_output,1.854810400000133
total_hidden,6.651876899999479
total_training_1,8.506689000000733
total_output,1.8571515000003274
total_hidden,6.655937999999878
total_training_2,8.513090899999952
total_output,1.886333100000229
total_hidden,6.684244199999739
total_training_3,8.570578699999714
total_output,1.8910956999998234
total_hidden,6.658127499999864
total_training_4,8.549224700000195
total_output,1.8540223999998489
total_hidden,6.621292400000129
total_training_5,8.475316399999429
total_output,1.8537670999994589
total_hidden,6.624344900000324
total_training_6,8.478114599999572
total_output,1.9029623999995238
total_hidden,6.729506399999991
total_training_7,8.632470600000488
total_output,1.9005466999997225
total_hidden,6.648503700000219
total_training_8,8.549052000000302
total_output,1.8598310999996102
total_hidden,6.691812600000048
total_training_9,8.551645099999405
total_output,1.8551368999997067
total_hidden,6.630858599999556
total_training_10,8.485997599999791
total_output,1.8613602999994328
total_hidden,6.638329200000044
total_training_11,8.499692000000323
total_output,1.8628054999999222
total_hidden,6.647067400000196
total_training_12,8.509874299999865
total_output,1.8608997999999701
total_hidden,6.632470500000636
total_training_13,8.493371900000056
total_output,1.8658239000005779
total_hidden,6.650247900000068
total_training_14,8.516073300000244
60_80_execution_time,127.84301610000057
