Layer,Duration (seconds)
total_hidden,2.6796870000007402
total_output,6.50000038149301e-06
total_training_0,2.7055710000004183
total_hidden,2.7227901999995083
total_output,6.399999620043673e-06
total_training_1,2.747681800000464
total_hidden,2.7121150999992096
total_output,7.100000402715523e-06
total_training_2,2.7372684000001755
total_hidden,2.6937778999999864
total_output,6.800000846851617e-06
total_training_3,2.7185763999996198
total_hidden,2.737739099999999
total_output,6.300000677583739e-06
total_training_4,2.763777299999674
total_hidden,2.7054369999996197
total_output,6.399999620043673e-06
total_training_5,2.7305997000003117
total_hidden,2.669964099999561
total_output,6.499999471998308e-06
total_training_6,2.6960071000003154
total_hidden,2.717341700000361
total_output,6.600000233447645e-06
total_training_7,2.744018000000324
total_hidden,2.6947399000000587
total_output,6.299999768089037e-06
total_training_8,2.7208726999997452
total_hidden,2.6902258000000074
total_output,6.799999937356915e-06
total_training_9,2.715852699999232
total_hidden,2.7232647000000725
total_output,6.399999620043673e-06
total_training_10,2.748447500000111
total_hidden,2.7028566999997565
total_output,6.70000008540228e-06
total_training_11,2.7285477000004903
total_hidden,2.772163999999975
total_output,2.249999943160219e-05
total_training_12,2.798410800000056
total_hidden,2.8048057999994853
total_output,5.99999930273043e-06
total_training_13,2.8322102000001905
total_hidden,2.7896821999993335
total_output,6.70000008540228e-06
total_training_14,2.8180873999999676
100_60_execution_time,42.117041399999835
