Layer,Duration (seconds)
total_hidden,1.555992999999944
total_output,5.6999999742402e-06
total_training_0,1.5864133000000038
total_hidden,1.5882059000000481
total_output,6.20000002982124e-06
total_training_1,1.6173072000000275
total_hidden,1.5415759999999636
total_output,6.799999937356915e-06
total_training_2,1.5726318999999194
total_hidden,1.541741800000068
total_output,6.099999950492929e-06
total_training_3,1.5708918999999923
total_hidden,1.5556288000000222
total_output,6.600000006073969e-06
total_training_4,1.5847271999999748
total_hidden,1.5337311000000682
total_output,6.399999961104186e-06
total_training_5,1.563797099999988
total_hidden,1.5365333999999393
total_output,5.999999984851456e-06
total_training_6,1.565264500000012
total_hidden,1.5782187000000931
total_output,6.099999950492929e-06
total_training_7,1.6074204000000236
total_hidden,1.534554099999923
total_output,6.70000008540228e-06
total_training_8,1.5636143000000402
total_hidden,1.5221983999999793
total_output,5.999999984851456e-06
total_training_9,1.5506356999999298
total_hidden,1.5535705000000917
total_output,5.6999999742402e-06
total_training_10,1.5830773000000136
total_hidden,1.5659440000000586
total_output,4.879999994500395e-05
total_training_11,1.595850100000007
total_hidden,1.4662604999999758
total_output,6.199999916134402e-06
total_training_12,1.4952547999999979
total_hidden,1.579697900000042
total_output,6.099999950492929e-06
total_training_13,1.6090732999999773
total_hidden,1.5404355999999098
total_output,6.399999961104186e-06
total_training_14,1.5692149999999856
40_100_execution_time,24.570761800000014
