Layer,Duration (seconds)
total_output,1.793733300000099
total_hidden,2.302594699999986
total_training_0,4.0963308000000325
total_output,1.7892310999999381
total_hidden,2.310435699999971
total_training_1,4.099668400000041
total_output,1.8020406999999068
total_hidden,2.316068899999891
total_training_2,4.118110999999999
total_output,1.7903105000000323
total_hidden,2.3139113999998244
total_training_3,4.10422339999991
total_output,1.785779600000069
total_hidden,2.3101248000000396
total_training_4,4.095905799999855
total_output,1.8008376999998745
total_hidden,2.3096568000000843
total_training_5,4.110496199999943
total_output,1.800933299999997
total_hidden,2.3459973999999875
total_training_6,4.146932799999831
total_output,1.78311020000001
total_hidden,2.3240037000000484
total_training_7,4.107115699999895
total_output,1.7823197000000164
total_hidden,2.3160771000000295
total_training_8,4.098399499999914
total_output,1.7921658000000207
total_hidden,2.3232970000001387
total_training_9,4.115464100000054
total_output,1.8025502999998935
total_hidden,2.3047487000001183
total_training_10,4.107300300000134
total_output,1.7863287000000128
total_hidden,2.3220324000001256
total_training_11,4.108363900000086
total_output,1.7948377000000164
total_hidden,2.319979900000135
total_training_12,4.1148369
total_output,1.7826824999999644
total_hidden,2.3132732999999917
total_training_13,4.095958199999814
total_output,1.7914950000001681
total_hidden,2.312745099999802
total_training_14,4.1042423999999755
500_20_execution_time,61.65316900000005
