training_type,data_name,max_iter,n_particle,exec,score_train,score_test,score_val
no_individual_layers,breast,60,100,725.7110291000026,0.4271356783919598,0.5350877192982456,0.43859649122807015
no_individual_layers,breast,80,20,207.72011600000042,0.36432160804020103,0.4298245614035088,0.3157894736842105
no_individual_layers,breast,80,40,402.5946717000006,0.37185929648241206,0.43859649122807015,0.3157894736842105
no_individual_layers,breast,80,60,586.6253120000001,0.5628140703517588,0.5701754385964912,0.5789473684210527
no_individual_layers,breast,80,80,776.0479684999991,0.6934673366834171,0.6754385964912281,0.6842105263157895
no_individual_layers,breast,80,100,962.569275599999,0.6055276381909548,0.6052631578947368,0.7368421052631579
no_individual_layers,breast,100,20,260.3302874000001,0.39949748743718594,0.45614035087719296,0.45614035087719296
no_individual_layers,breast,100,40,499.32755800000086,0.535175879396985,0.5350877192982456,0.6491228070175439
no_individual_layers,breast,100,60,722.4977384000013,0.25125628140703515,0.2982456140350877,0.2631578947368421
no_individual_layers,breast,100,80,962.6191120999974,0.36432160804020103,0.4298245614035088,0.3157894736842105
no_individual_layers,breast,100,100,1204.1221885999985,0.39949748743718594,0.4824561403508772,0.3333333333333333
no_individual_layers,breast,500,20,1297.0132111999992,0.6381909547738693,0.5701754385964912,0.6842105263157895
no_individual_layers,breast,500,40,2484.102069599998,0.6608040201005025,0.6052631578947368,0.6842105263157895
no_individual_layers,breast,500,60,3601.2511556000027,0.37185929648241206,0.42105263157894735,0.3333333333333333
no_individual_layers,breast,500,80,4758.075762400003,0.6306532663316583,0.5789473684210527,0.6666666666666666
no_individual_layers,breast,500,100,5927.009517999999,0.36432160804020103,0.4298245614035088,0.3157894736842105
no_individual_layers,breast,1000,20,2569.377591800003,0.36432160804020103,0.4298245614035088,0.3157894736842105
no_individual_layers,breast,1000,40,4960.623506699994,0.3015075376884422,0.2807017543859649,0.2982456140350877
no_individual_layers,breast,1000,60,7255.359374600004,0.40954773869346733,0.42105263157894735,0.42105263157894735
no_individual_layers,breast,1000,80,9600.074297900006,0.5527638190954773,0.5,0.543859649122807
no_individual_layers,breast,1000,100,11892.581281899998,0.3592964824120603,0.4298245614035088,0.3157894736842105
no_exchange_layers,breast,20,20,58.017145300000266,0.05527638190954774,0.03508771929824561,0.03508771929824561
no_exchange_layers,breast,20,40,107.74772350000057,0.05025125628140704,0.02631578947368421,0.07017543859649122
no_exchange_layers,breast,20,60,154.94829000000027,0.05778894472361809,0.017543859649122806,0.05263157894736842
no_exchange_layers,breast,20,80,205.9065042000002,0.08793969849246232,0.02631578947368421,0.07017543859649122
no_exchange_layers,breast,20,100,255.7278598999983,0.05025125628140704,0.017543859649122806,0.03508771929824561
no_exchange_layers,breast,40,20,106.78921959999934,0.09296482412060302,0.02631578947368421,0.07017543859649122
no_exchange_layers,breast,40,40,205.69173309999678,0.07788944723618091,0.02631578947368421,0.05263157894736842
no_exchange_layers,breast,40,60,303.08596820000093,0.05025125628140704,0.017543859649122806,0.03508771929824561
no_exchange_layers,breast,40,80,406.2167991999995,0.05527638190954774,0.017543859649122806,0.017543859649122806
no_exchange_layers,breast,40,100,500.07687330000044,0.052763819095477386,0.017543859649122806,0.07017543859649122
no_exchange_layers,breast,60,20,160.32544739999867,0.0728643216080402,0.017543859649122806,0.05263157894736842
no_exchange_layers,breast,60,40,308.7915539000023,0.04271356783919598,0.0,0.03508771929824561
no_exchange_layers,breast,60,60,452.3984472999982,0.04271356783919598,0.02631578947368421,0.017543859649122806
no_exchange_layers,breast,60,80,596.0374828999993,0.03015075376884422,0.008771929824561403,0.017543859649122806
no_exchange_layers,breast,60,100,740.8185455999992,0.04020100502512563,0.02631578947368421,0.03508771929824561
no_exchange_layers,breast,80,20,216.80162850000124,0.05527638190954774,0.008771929824561403,0.03508771929824561
no_exchange_layers,breast,80,40,412.7192867999984,0.07788944723618091,0.008771929824561403,0.017543859649122806
no_exchange_layers,breast,80,60,599.2951844999989,0.022613065326633167,0.008771929824561403,0.05263157894736842
no_exchange_layers,breast,80,80,792.6409034999997,0.02763819095477387,0.008771929824561403,0.05263157894736842
no_exchange_layers,breast,80,100,982.2683333999994,0.02512562814070352,0.017543859649122806,0.03508771929824561
no_exchange_layers,breast,100,20,260.7813740999991,0.032663316582914576,0.008771929824561403,0.03508771929824561
no_exchange_layers,breast,100,40,503.40882209999836,0.04271356783919598,0.017543859649122806,0.03508771929824561
no_exchange_layers,breast,100,60,744.0697784999975,0.04020100502512563,0.02631578947368421,0.03508771929824561
no_exchange_layers,breast,100,80,985.3165322999994,0.052763819095477386,0.0,0.017543859649122806
no_exchange_layers,breast,100,100,1219.4356160999996,0.04522613065326633,0.017543859649122806,0.017543859649122806
no_exchange_layers,breast,500,20,1323.5933152000034,0.020100502512562814,0.008771929824561403,0.017543859649122806
no_exchange_layers,breast,500,40,2523.645499899998,0.03015075376884422,0.017543859649122806,0.05263157894736842
no_exchange_layers,breast,500,60,3689.067736799996,0.02763819095477387,0.008771929824561403,0.03508771929824561
no_exchange_layers,breast,500,80,4888.201461500001,0.010050251256281407,0.008771929824561403,0.017543859649122806
no_exchange_layers,breast,500,100,6073.403605799998,0.005025125628140704,0.008771929824561403,0.03508771929824561
no_exchange_layers,breast,1000,20,2663.5648333999998,0.01256281407035176,0.008771929824561403,0.03508771929824561
no_exchange_layers,breast,1000,40,5076.311065100002,0.01256281407035176,0.0,0.03508771929824561
no_exchange_layers,breast,1000,60,7386.469372200001,0.010050251256281407,0.008771929824561403,0.03508771929824561
no_exchange_layers,breast,1000,80,9800.276621600002,0.0,0.0,0.017543859649122806
no_exchange_layers,breast,1000,100,12107.347691799994,0.022613065326633167,0.008771929824561403,0.05263157894736842
