training_type,data_name,max_iter,n_particle,exec,score_train,score_test,score_val
individual_layers,iris,100,80,41.58824409999943,1.7333333333333334,1.6666666666666667,1.2
individual_layers,iris,100,100,49.40547650000008,0.7047619047619048,0.5666666666666667,0.6
individual_layers,iris,500,20,54.639419900000576,1.619047619047619,1.8333333333333333,1.3333333333333333
individual_layers,iris,500,40,86.85541229999944,0.49523809523809526,0.4,0.4666666666666667
individual_layers,iris,500,60,120.03813239999909,1.4285714285714286,2.066666666666667,2.2666666666666666
individual_layers,iris,500,80,149.43133209999905,0.9428571428571428,1.0666666666666667,1.2666666666666666
individual_layers,iris,500,100,182.35559790000116,1.180952380952381,1.7,1.6
individual_layers,iris,1000,20,95.54221519999919,2.619047619047619,3.2333333333333334,2.533333333333333
individual_layers,iris,1000,40,156.35553199999958,0.638095238095238,0.8,0.6
individual_layers,iris,1000,60,221.4558631,1.980952380952381,2.1,1.6
individual_layers,iris,1000,80,283.37507780000124,1.8476190476190477,2.066666666666667,2.2666666666666666
individual_layers,iris,1000,100,349.0975866000008,2.8285714285714287,3.3333333333333335,2.6
training_exchange_layers,iris,20,20,4.532725900000514,0.05714285714285714,0.0,0.0
training_exchange_layers,iris,20,40,6.817453499999829,0.06666666666666667,0.0,0.0
training_exchange_layers,iris,20,60,9.49244650000037,0.06666666666666667,0.0,0.0
training_exchange_layers,iris,20,80,12.151383200000055,0.0380952380952381,0.0,0.0
training_exchange_layers,iris,20,100,14.731900500000847,0.02857142857142857,0.0,0.0
training_exchange_layers,iris,40,20,7.147020300000804,0.0380952380952381,0.0,0.0
training_exchange_layers,iris,40,40,12.251656099999309,0.05714285714285714,0.0,0.0
training_exchange_layers,iris,40,60,17.391107200000988,0.05714285714285714,0.0,0.0
training_exchange_layers,iris,40,80,22.533527499999764,0.02857142857142857,0.0,0.0
training_exchange_layers,iris,40,100,27.71933320000062,0.0380952380952381,0.0,0.0
training_exchange_layers,iris,60,20,10.218250799998714,0.0380952380952381,0.0,0.0
training_exchange_layers,iris,60,40,17.810500399999,0.0380952380952381,0.0,0.0
training_exchange_layers,iris,60,60,25.41237010000077,0.047619047619047616,0.0,0.0
training_exchange_layers,iris,60,80,33.0444320000006,0.02857142857142857,0.0,0.0
training_exchange_layers,iris,60,100,40.8368659000007,0.0380952380952381,0.0,0.0
training_exchange_layers,iris,80,20,13.283246200000576,0.0380952380952381,0.0,0.0
training_exchange_layers,iris,80,40,23.408153200000015,0.047619047619047616,0.0,0.0
training_exchange_layers,iris,80,60,33.45893969999997,0.0380952380952381,0.0,0.0
training_exchange_layers,iris,80,80,43.663812900000266,0.01904761904761905,0.0,0.0
training_exchange_layers,iris,80,100,53.77019660000042,0.01904761904761905,0.0,0.0
training_exchange_layers,iris,100,20,16.384331200000815,0.05714285714285714,0.0,0.0
training_exchange_layers,iris,100,40,29.057114100000035,0.0380952380952381,0.0,0.0
training_exchange_layers,iris,100,60,41.64086420000058,0.05714285714285714,0.0,0.0
training_exchange_layers,iris,100,80,54.261252700000114,0.047619047619047616,0.0,0.0
training_exchange_layers,iris,100,100,66.87490439999965,0.047619047619047616,0.0,0.0
training_exchange_layers,iris,500,20,89.46260129999973,0.047619047619047616,0.0,0.0
training_exchange_layers,iris,500,40,151.85529300000053,0.0380952380952381,0.0,0.0
training_exchange_layers,iris,500,60,213.88705760000084,0.05714285714285714,0.0,0.0
training_exchange_layers,iris,500,80,276.32959739999933,0.05714285714285714,0.0,0.0
training_exchange_layers,iris,500,100,338.87203579999914,0.01904761904761905,0.0,0.0
training_exchange_layers,iris,1000,20,208.46765720000258,0.02857142857142857,0.0,0.0
training_exchange_layers,iris,1000,40,327.4459792999987,0.02857142857142857,0.0,0.0
training_exchange_layers,iris,1000,60,449.692237999996,0.05714285714285714,0.0,0.0
training_exchange_layers,iris,1000,80,570.2096334000016,0.047619047619047616,0.0,0.0
training_exchange_layers,iris,1000,100,693.7199679999976,0.05714285714285714,0.0,0.0
training_exchange_layers_e,iris,20,20,4.586052799999379,0.047619047619047616,0.0,0.0
training_exchange_layers_e,iris,20,40,7.3412645000007615,0.05714285714285714,0.0,0.0
training_exchange_layers_e,iris,20,60,10.103341099999852,0.0380952380952381,0.0,0.06666666666666667
training_exchange_layers_e,iris,20,80,12.945716100000027,0.05714285714285714,0.0,0.0
training_exchange_layers_e,iris,20,100,15.236494600000697,0.05714285714285714,0.0,0.0
training_exchange_layers_e,iris,40,20,7.49639549999938,0.047619047619047616,0.0,0.06666666666666667
training_exchange_layers_e,iris,40,40,12.80986109999958,0.05714285714285714,0.0,0.06666666666666667
training_exchange_layers_e,iris,40,60,18.218138600000202,0.047619047619047616,0.0,0.0
training_exchange_layers_e,iris,40,80,23.448648500000672,0.047619047619047616,0.03333333333333333,0.0
training_exchange_layers_e,iris,40,100,28.546920699999646,0.02857142857142857,0.0,0.0
training_exchange_layers_e,iris,60,20,10.67237010000008,0.05714285714285714,0.0,0.0
training_exchange_layers_e,iris,60,40,18.639601500000026,0.05714285714285714,0.0,0.0
training_exchange_layers_e,iris,60,60,26.704975399999967,0.05714285714285714,0.0,0.06666666666666667
training_exchange_layers_e,iris,60,80,34.23276729999998,0.05714285714285714,0.0,0.06666666666666667
training_exchange_layers_e,iris,60,100,40.854387999999744,0.047619047619047616,0.0,0.0
training_exchange_layers_e,iris,80,20,13.436767999999574,0.05714285714285714,0.0,0.06666666666666667
training_exchange_layers_e,iris,80,40,24.432105400000182,0.02857142857142857,0.0,0.06666666666666667
training_exchange_layers_e,iris,80,60,34.718814900000325,0.01904761904761905,0.0,0.06666666666666667
training_exchange_layers_e,iris,80,80,44.79916400000002,0.02857142857142857,0.0,0.0
training_exchange_layers_e,iris,80,100,55.011931099999856,0.0380952380952381,0.0,0.06666666666666667
training_exchange_layers_e,iris,100,20,16.73806810000042,0.02857142857142857,0.0,0.0
training_exchange_layers_e,iris,100,40,29.427555799999936,0.05714285714285714,0.0,0.13333333333333333
training_exchange_layers_e,iris,100,60,42.117041399999835,0.02857142857142857,0.0,0.06666666666666667
training_exchange_layers_e,iris,100,80,55.804165999999896,0.01904761904761905,0.0,0.0
training_exchange_layers_e,iris,100,100,66.9723727999999,0.047619047619047616,0.0,0.0
training_exchange_layers_e,iris,500,20,90.36745359999986,0.0380952380952381,0.0,0.06666666666666667
training_exchange_layers_e,iris,500,40,151.85512169999947,0.02857142857142857,0.0,0.0
training_exchange_layers_e,iris,500,60,214.43185129999983,0.05714285714285714,0.0,0.0
training_exchange_layers_e,iris,500,80,277.77595289999954,0.0380952380952381,0.0,0.0
training_exchange_layers_e,iris,500,100,340.7479872999993,0.047619047619047616,0.0,0.0
training_exchange_layers_e,iris,1000,20,211.75517179999952,0.0380952380952381,0.0,0.0
training_exchange_layers_e,iris,1000,40,337.62208400000054,0.047619047619047616,0.0,0.06666666666666667
training_exchange_layers_e,iris,1000,60,464.3350695000008,0.0380952380952381,0.0,0.0
training_exchange_layers_e,iris,1000,80,598.5519657000004,0.0761904761904762,0.0,0.0
training_exchange_layers_e,iris,1000,100,713.9767792000002,0.0380952380952381,0.0,0.0
no_individual_layers,iris,20,20,2.8062148999999863,1.542857142857143,1.9333333333333333,2.0
no_individual_layers,iris,20,40,5.085508800000014,1.542857142857143,1.9333333333333333,2.0
no_individual_layers,iris,20,60,7.456201399999998,1.8,2.3,2.1333333333333333
no_individual_layers,iris,20,80,9.63353589999997,0.7428571428571429,0.7333333333333333,0.6666666666666666
no_individual_layers,iris,20,100,11.953901599999995,1.7333333333333334,1.7,1.2
no_individual_layers,iris,40,20,5.2288359000000355,1.8095238095238095,2.066666666666667,1.5333333333333334
no_individual_layers,iris,40,40,13.880193200000008,0.37142857142857144,0.2,0.4
no_individual_layers,iris,40,60,25.191239999999993,1.6571428571428573,1.4666666666666666,1.2
no_individual_layers,iris,40,80,18.320061399999986,1.8761904761904762,2.3,2.2
no_individual_layers,iris,40,100,22.995894200000066,1.1238095238095238,1.4,1.0
no_individual_layers,iris,60,20,8.583063700000025,0.3238095238095238,0.43333333333333335,0.5333333333333333
no_individual_layers,iris,60,40,18.274472599999967,0.49523809523809526,0.4,0.4666666666666667
no_individual_layers,iris,60,60,27.20611789999998,1.7333333333333334,1.6666666666666667,1.2
no_individual_layers,iris,60,80,28.153985199999966,0.8571428571428571,0.7333333333333333,0.6666666666666666
no_individual_layers,iris,60,100,34.44620100000009,1.542857142857143,1.9333333333333333,2.0
no_individual_layers,iris,80,20,10.4410484,1.0857142857142856,1.0333333333333334,1.4
no_individual_layers,iris,80,40,19.1378244,0.7428571428571429,0.43333333333333335,0.5333333333333333
no_individual_layers,iris,80,60,27.70719530000008,1.8857142857142857,2.3,2.2
no_individual_layers,iris,80,80,36.20570179999993,0.5523809523809524,0.3333333333333333,0.4
no_individual_layers,iris,80,100,44.54324489999999,2.8857142857142857,3.4,2.8
no_individual_layers,iris,100,20,12.600850599999944,1.7142857142857142,1.6666666666666667,1.2
no_individual_layers,iris,100,40,23.37246129999994,1.542857142857143,1.9333333333333333,2.0
no_individual_layers,iris,100,60,33.882515799999965,1.4285714285714286,1.6666666666666667,1.2
no_individual_layers,iris,100,80,44.4657398999999,0.5142857142857142,0.2,0.4
no_individual_layers,iris,100,100,55.147253800000044,2.6952380952380954,3.0,2.533333333333333
no_individual_layers,iris,500,20,61.65316900000005,0.2761904761904762,0.3333333333333333,0.5333333333333333
no_individual_layers,iris,500,40,113.44370679999997,0.4095238095238095,0.26666666666666666,0.4
no_individual_layers,iris,500,60,166.33787789999997,1.6857142857142857,2.066666666666667,2.066666666666667
no_individual_layers,iris,500,80,216.44959319999998,1.7333333333333334,1.6666666666666667,1.2
no_individual_layers,iris,500,100,288.1505850000001,0.8571428571428571,0.8666666666666667,0.6666666666666666
no_individual_layers,iris,1000,20,124.53706949999992,1.7333333333333334,1.6666666666666667,1.2
no_individual_layers,iris,1000,40,226.54814950000014,1.542857142857143,1.9333333333333333,2.0
no_individual_layers,iris,1000,60,329.7258787999999,0.8380952380952381,0.7666666666666667,1.0
no_individual_layers,iris,1000,80,434.17212100000006,2.580952380952381,3.1333333333333333,2.533333333333333
no_individual_layers,iris,1000,100,537.8120119999999,1.7333333333333334,1.6666666666666667,1.2
no_exchange_layers,iris,20,20,2.8923601999999846,0.01904761904761905,0.0,0.0
no_exchange_layers,iris,20,40,5.3894718999999895,0.0380952380952381,0.0,0.06666666666666667
no_exchange_layers,iris,20,60,13.115148799999986,0.05714285714285714,0.0,0.0
no_exchange_layers,iris,20,80,10.590780100000018,0.02857142857142857,0.0,0.06666666666666667
no_exchange_layers,iris,20,100,83.67403519999999,0.047619047619047616,0.0,0.06666666666666667
no_exchange_layers,iris,40,20,5.955889800000023,0.05714285714285714,0.0,0.06666666666666667
no_exchange_layers,iris,40,40,10.301749200000017,0.05714285714285714,0.0,0.06666666666666667
no_exchange_layers,iris,40,60,48.86042209999994,0.0380952380952381,0.0,0.06666666666666667
no_exchange_layers,iris,40,80,18.508644300000014,0.047619047619047616,0.0,0.06666666666666667
no_exchange_layers,iris,40,100,23.186382399999957,0.02857142857142857,0.0,0.06666666666666667
no_exchange_layers,iris,60,20,8.068180999999981,0.01904761904761905,0.0,0.0
no_exchange_layers,iris,60,40,14.63664719999997,0.02857142857142857,0.0,0.06666666666666667
no_exchange_layers,iris,60,60,20.798176099999978,0.08571428571428572,0.0,0.06666666666666667
no_exchange_layers,iris,60,80,27.61703739999996,0.02857142857142857,0.0,0.0
no_exchange_layers,iris,60,100,33.85976990000006,0.0380952380952381,0.0,0.0
no_exchange_layers,iris,80,20,10.208983899999907,0.047619047619047616,0.0,0.06666666666666667
no_exchange_layers,iris,80,40,18.84564350000005,0.05714285714285714,0.0,0.13333333333333333
no_exchange_layers,iris,80,60,27.452707300000043,0.01904761904761905,0.0,0.0
no_exchange_layers,iris,80,80,36.37413360000005,0.0380952380952381,0.0,0.06666666666666667
no_exchange_layers,iris,80,100,44.870599200000015,0.06666666666666667,0.0,0.13333333333333333
no_exchange_layers,iris,100,20,12.726655300000061,0.0380952380952381,0.0,0.06666666666666667
no_exchange_layers,iris,100,40,23.438067700000033,0.02857142857142857,0.0,0.0
no_exchange_layers,iris,100,60,34.58668829999999,0.047619047619047616,0.0,0.13333333333333333
no_exchange_layers,iris,100,80,44.96645010000009,0.01904761904761905,0.0,0.0
no_exchange_layers,iris,100,100,55.745239200000015,0.02857142857142857,0.0,0.0
no_exchange_layers,iris,500,20,63.574275700000044,0.05714285714285714,0.0,0.13333333333333333
no_exchange_layers,iris,500,40,116.85534619999999,0.0380952380952381,0.0,0.06666666666666667
no_exchange_layers,iris,500,60,170.47306439999988,0.05714285714285714,0.0,0.0
no_exchange_layers,iris,500,80,222.84187140000017,0.0380952380952381,0.0,0.0
no_exchange_layers,iris,500,100,278.26093289999994,0.0380952380952381,0.0,0.0
no_exchange_layers,iris,1000,20,129.82132839999986,0.05714285714285714,0.0,0.06666666666666667
no_exchange_layers,iris,1000,40,237.2785101999998,0.05714285714285714,0.0,0.06666666666666667
no_exchange_layers,iris,1000,60,342.3931462999999,0.047619047619047616,0.0,0.0
no_exchange_layers,iris,1000,80,451.1879064,0.06666666666666667,0.0,0.0
no_exchange_layers,iris,1000,100,555.9049752999999,0.0380952380952381,0.0,0.06666666666666667
