training_type,data_name,max_iter,n_particle,best,worst
training_exchange_layers_e,wine,40,60,0.09173452820632,1.792575786950017
training_exchange_layers_e,wine,40,80,0.077403316131032,1.4131477282481215
training_exchange_layers_e,wine,40,100,0.039046164121278,0.9176976136864604
training_exchange_layers_e,wine,60,20,0.0883332510085381,1.2597498831201688
training_exchange_layers_e,wine,60,40,0.1306436665248163,1.1739452819417255
training_exchange_layers_e,wine,60,60,0.0281149869849585,1.9680353673956443
training_exchange_layers_e,wine,60,80,0.0359901851276597,0.7637912309401914
training_exchange_layers_e,wine,60,100,0.0468528444588827,0.6508753641522735
training_exchange_layers_e,wine,80,20,0.0227451841797765,1.2567521266197828
training_exchange_layers_e,wine,80,40,0.0287617763819599,0.8084320465281207
training_exchange_layers_e,wine,80,60,0.0071636894244423,0.7544337062855954
training_exchange_layers_e,wine,80,80,0.003538333904378,2.0653426074766204
training_exchange_layers_e,wine,80,100,0.0038982610278297,1.0865606467631366
training_exchange_layers_e,wine,100,20,0.0834434048331947,1.2747537767814645
training_exchange_layers_e,wine,100,40,0.013676026449788,0.9602006065510528
training_exchange_layers_e,wine,100,60,0.0197205743125709,1.073891660657485
training_exchange_layers_e,wine,100,80,0.0581808686125732,0.7519228738157653
training_exchange_layers_e,wine,100,100,0.0212116859531985,0.8726668743279739
training_exchange_layers_e,wine,500,20,0.0009276049346404,1.2011738377225003
training_exchange_layers_e,wine,500,40,5.700002750278814e-06,3.237664714627804
training_exchange_layers_e,wine,500,60,2.385868037609393e-05,1.405634763185387
training_exchange_layers_e,wine,500,80,4.032258670924422e-06,1.3297096721388777
training_exchange_layers_e,wine,500,100,8.040915579837245e-06,0.6654612149271524
training_exchange_layers_e,wine,1000,20,4.032258064516129e-06,1.31080475057285
training_exchange_layers_e,wine,1000,40,3.3958265639794906e-05,2.383686350512162
training_exchange_layers_e,wine,1000,60,4.032258064516129e-06,0.7889515613042444
training_exchange_layers_e,wine,1000,80,5.412467187839853e-06,1.1040378930316208
training_exchange_layers_e,wine,1000,100,4.116158330401757e-06,0.7334587691869577
no_individual_layers,wine,20,20,0.2985941812591228,0.8202791271096949
no_individual_layers,wine,20,40,0.1232358614848178,0.8816726576484151
no_individual_layers,wine,20,60,0.0936884880409033,0.788204186027791
no_individual_layers,wine,20,80,0.1895601232402624,0.654772718758766
no_individual_layers,wine,20,100,0.0942740218745143,0.8250814018658661
no_individual_layers,wine,40,20,0.1169349961710317,1.0354443763102403
no_individual_layers,wine,40,40,0.0918394115843867,0.8757587956620415
no_individual_layers,wine,40,60,0.1066008525434252,1.0725743316804162
no_individual_layers,wine,40,80,0.0476783547239251,0.9397815677520708
no_individual_layers,wine,40,100,0.0455419168993483,0.685450699339498
no_individual_layers,wine,60,20,0.0734158704398855,1.4086436008904986
no_individual_layers,wine,60,40,0.1404437461544678,0.9959691969733668
no_individual_layers,wine,60,60,0.053536888778456,0.7410007771192527
no_individual_layers,wine,60,80,0.0251334357955202,0.8818210846239818
no_individual_layers,wine,60,100,0.0377381026338074,0.5773396220996657
no_individual_layers,wine,80,20,0.0791740445724185,1.436214854310981
no_individual_layers,wine,80,40,0.0309836795987936,0.9916895787458736
no_individual_layers,wine,80,60,0.0664336331754722,0.8543118627414402
no_individual_layers,wine,80,80,0.0355826173344147,1.14203525841514
no_individual_layers,wine,80,100,0.0192809059196102,0.9489560561232446
no_individual_layers,wine,100,20,0.0682674482506849,0.8994494328160635
no_individual_layers,wine,100,40,0.0358544836914359,1.4590090523702193
no_individual_layers,wine,100,60,0.0450858395686331,0.8061971301677164
no_individual_layers,wine,100,80,0.0129179311287324,0.5372368154663822
no_individual_layers,wine,100,100,0.0171663988008523,0.6768460328780014
no_individual_layers,wine,500,20,0.0028990342305788,1.1448305602669842
no_individual_layers,wine,500,40,0.0006291851462651,0.6850737208879304
no_individual_layers,wine,500,60,7.469329506406648e-05,0.7974033583314741
no_individual_layers,wine,500,80,0.0001471758719114,0.8117900792396227
no_individual_layers,wine,500,100,0.0002856495370326,0.8803671891343535
no_individual_layers,wine,1000,20,6.347659149437917e-06,0.8966175587677624
no_individual_layers,wine,1000,40,6.199052962875762e-05,0.9311520277447471
no_individual_layers,wine,1000,60,1.0852694170256962e-05,0.7757820113782513
no_individual_layers,wine,1000,80,4.067252925395396e-06,1.034584606560273
no_individual_layers,wine,1000,100,2.3922282134917024e-05,0.7789056671965032
no_exchange_layers,wine,20,20,0.1263085005491842,1.0139278477739184
no_exchange_layers,wine,20,40,0.2906846713966993,0.9716647590173086
no_exchange_layers,wine,20,60,0.1512649916576928,0.7143685698883636
no_exchange_layers,wine,20,80,0.0794055352311609,0.8721739855872191
no_exchange_layers,wine,20,100,0.0765347516737951,0.7080073949500075
no_exchange_layers,wine,40,20,0.1736699266845862,1.254565484053432
no_exchange_layers,wine,40,40,0.0824241778067174,0.9839608924717028
no_exchange_layers,wine,40,60,0.0347894715119502,0.9601732683882412
no_exchange_layers,wine,40,80,0.0252615678886888,0.8684559576819744
no_exchange_layers,wine,40,100,0.0337098151844585,1.153694162700596
no_exchange_layers,wine,60,20,0.1104370647136814,0.918062463981318
no_exchange_layers,wine,60,40,0.0174780295426308,0.9216539422514736
no_exchange_layers,wine,60,60,0.0030764078374897,0.7387957008351699
no_exchange_layers,wine,60,80,0.0170670386619754,1.989206719230596
no_exchange_layers,wine,60,100,0.0399879120673086,1.4661021799178613
no_exchange_layers,wine,80,20,0.1460350370000512,1.3347391646905944
no_exchange_layers,wine,80,40,0.0459321564885894,1.0623827479755057
no_exchange_layers,wine,80,60,0.0346974490928515,0.6146000641435507
no_exchange_layers,wine,80,80,0.0103264742196252,0.4851660326144151
no_exchange_layers,wine,80,100,0.0021434726324729,0.7011513396013463
no_exchange_layers,wine,100,20,0.0783637431767033,1.2456194905794955
no_exchange_layers,wine,100,40,0.0140961175316598,0.9924113390267196
no_exchange_layers,wine,100,60,0.012265260921003,1.1885360212141618
no_exchange_layers,wine,100,80,3.49124240770724e-05,0.9758723122745704
no_exchange_layers,wine,100,100,0.0149242465804153,0.6455097936198189
no_exchange_layers,wine,500,20,4.050417149705236e-06,1.2300662869629562
no_exchange_layers,wine,500,40,4.033110021819957e-06,1.918494171781434
no_exchange_layers,wine,500,60,5.481558358433375e-06,0.6397679289280928
no_exchange_layers,wine,500,80,4.032268681940632e-06,0.544846392084182
no_exchange_layers,wine,500,100,4.032267091761032e-06,1.0445663970536776
no_exchange_layers,wine,1000,20,5.965445824915884e-06,1.1069575177654964
no_exchange_layers,wine,1000,40,4.032258064516129e-06,1.8802437021497185
no_exchange_layers,wine,1000,60,4.14632716765771e-06,0.7872457298407035
no_exchange_layers,wine,1000,80,4.034969511431762e-06,1.2255104849486989
no_exchange_layers,wine,1000,100,4.0323706981266974e-06,0.7269855585967714
