training_type,data_name,max_iter,n_particle,best,worst
no_individual_layers,breast,60,60,0.1167942524381391,0.4071547509268231
no_individual_layers,breast,60,80,0.0737909066199993,0.27738211992332
no_individual_layers,breast,60,100,0.0811125642183527,0.2219866503089021
no_individual_layers,breast,80,20,0.1051526709970924,0.4081094642957557
no_individual_layers,breast,80,40,0.0855319267487346,0.8043557828736544
no_individual_layers,breast,80,60,0.094465303549888,0.3405867186304829
no_individual_layers,breast,80,80,0.0741753267190089,0.3527402883636373
no_individual_layers,breast,80,100,0.0771033162653028,0.3848165792464667
no_individual_layers,breast,100,20,0.1095470374064704,0.5559234786839428
no_individual_layers,breast,100,40,0.1006967291357982,0.4130967467767125
no_individual_layers,breast,100,60,0.0692136590652565,0.3237167178893391
no_individual_layers,breast,100,80,0.0693341738751165,0.3508248809483622
no_individual_layers,breast,100,100,0.0620063907423934,0.388706888007645
no_individual_layers,breast,500,20,0.0236472982375632,0.4066844087698002
no_individual_layers,breast,500,40,0.0203824147727754,0.7249114412548316
no_individual_layers,breast,500,60,0.0310130300900699,0.3493687568430201
no_individual_layers,breast,500,80,0.0238499392395551,0.2689894659717443
no_individual_layers,breast,500,100,0.0280047792504785,0.2076817972576978
no_individual_layers,breast,1000,20,0.0287331175645364,0.4328865924347279
no_individual_layers,breast,1000,40,0.0345672056272337,0.4561473038013585
no_individual_layers,breast,1000,60,0.0137577671366519,0.4389777336436277
no_individual_layers,breast,1000,80,0.01183482775609,0.4929536392744022
no_individual_layers,breast,1000,100,0.0111310373947284,0.4044028956953887
no_exchange_layers,breast,20,20,0.1971843003906918,0.4920802819938744
no_exchange_layers,breast,20,40,0.2354853340792153,0.4477588993945631
no_exchange_layers,breast,20,60,0.1583799527469706,0.4359796394537761
no_exchange_layers,breast,20,80,0.1589587834923947,0.527826247977485
no_exchange_layers,breast,20,100,0.1288382500812364,0.368004943288599
no_exchange_layers,breast,40,20,0.1213955398573392,0.8570678349671826
no_exchange_layers,breast,40,40,0.166647291448419,0.635048549219087
no_exchange_layers,breast,40,60,0.1184544732183107,0.4289547401068177
no_exchange_layers,breast,40,80,0.0746169518073464,0.3278708931622799
no_exchange_layers,breast,40,100,0.0821109895124016,0.3502666779033495
no_exchange_layers,breast,60,20,0.1257502236380178,0.4576772589274157
no_exchange_layers,breast,60,40,0.0980951548526617,0.66961632960999
no_exchange_layers,breast,60,60,0.1077273073598787,0.5924084379580858
no_exchange_layers,breast,60,80,0.1034741030088497,0.3451770530033626
no_exchange_layers,breast,60,100,0.0743590863214033,0.3410744768720648
no_exchange_layers,breast,80,20,0.0988763293913326,0.792796943080652
no_exchange_layers,breast,80,40,0.1154034373626142,0.6046751228264022
no_exchange_layers,breast,80,60,0.0724436449600674,0.6975845519290335
no_exchange_layers,breast,80,80,0.0681502413322407,0.4751513448015566
no_exchange_layers,breast,80,100,0.0574248076337768,0.4399955209192727
no_exchange_layers,breast,100,20,0.107302563658756,0.5910950460013861
no_exchange_layers,breast,100,40,0.0631602680956145,0.3493025483604225
no_exchange_layers,breast,100,60,0.0913977832324507,0.4723547763271454
no_exchange_layers,breast,100,80,0.0593901506096162,0.5976308367149716
no_exchange_layers,breast,100,100,0.0643472175036043,0.3926016301527713
no_exchange_layers,breast,500,20,0.0491658815858624,1.1665649000492684
no_exchange_layers,breast,500,40,0.0522453777254507,0.323055990034863
no_exchange_layers,breast,500,60,0.0241339718718884,0.6272526535309638
no_exchange_layers,breast,500,80,0.023706710052385,0.3110615560564635
no_exchange_layers,breast,500,100,0.0313032848742431,0.6651054551215841
no_exchange_layers,breast,1000,20,0.021493403738532,0.6835919349066046
no_exchange_layers,breast,1000,40,0.0048355986015861,0.5862906913649082
no_exchange_layers,breast,1000,60,0.0187434367541739,0.4760210141066721
no_exchange_layers,breast,1000,80,0.0012201744452848,0.5218471606843096
no_exchange_layers,breast,1000,100,0.0140618695581151,0.3664220217731834
