Layer,Duration (seconds)
total_training_0,0.414509300000077
total_training_1,0.40836930000000393
total_training_2,0.4214247999999543
total_training_3,0.41069849999996677
total_training_4,0.4122426000000132
total_training_5,0.41504250000002685
total_training_6,0.4070025999999416
total_training_7,0.4121008999999276
total_training_8,0.408700500000009
total_training_9,0.4133393000000751
total_training_10,0.40802179999991495
total_training_11,0.41009550000001127
total_training_12,0.4158797999999706
total_training_13,0.4081145000000106
total_training_14,0.41177110000000994
20_60_execution_time,6.202112300000067
