Layer,Duration (seconds)
total_output,12.370138999998744
total_hidden,13.277187100000447
total_training_0,25.64732820000063
total_output,12.489306999999826
total_hidden,13.540391000002273
total_training_1,26.029699800001254
total_output,12.40133810000043
total_hidden,13.334864500000549
total_training_2,25.73620419999861
total_output,12.406545999998343
total_hidden,13.32170699999915
total_training_3,25.72825450000164
total_output,12.399650300001667
total_hidden,13.326256500000454
total_training_4,25.725908500000514
total_output,12.398188200000732
total_hidden,13.340121299999737
total_training_5,25.738311400000384
total_output,12.573673700000654
total_hidden,13.367800899999565
total_training_6,25.94147620000149
total_output,12.429237299998931
total_hidden,13.282236400002148
total_training_7,25.711475200001587
total_output,12.429554099999223
total_hidden,13.338510800000222
total_training_8,25.768067000000883
total_output,12.41452610000124
total_hidden,13.28830569999991
total_training_9,25.702834799998527
total_output,12.414984299997741
total_hidden,13.480061299997033
total_training_10,25.89504719999968
total_output,12.516512400001375
total_hidden,13.308423199996469
total_training_11,25.824937199999113
total_output,12.438456300002144
total_hidden,13.323701600002096
total_training_12,25.76215979999688
total_output,12.395783399999345
total_hidden,13.375630700000329
total_training_13,25.771415800001705
total_output,12.396313499997632
total_hidden,13.27970170000117
total_training_14,25.67601669999931
1000_100_execution_time,386.69638009999835
