Layer,Duration (seconds)
total_hidden,18.313798699999097
total_output,5.600000804406591e-06
total_training_0,18.37514270000065
total_hidden,18.369520000000193
total_output,6.300000677583739e-06
total_training_1,18.426020400000198
total_hidden,18.316986499999985
total_output,6.100000973674469e-06
total_training_2,18.3778956999995
total_hidden,18.395451899999898
total_output,5.699999746866524e-06
total_training_3,18.450546300000497
total_hidden,18.377347499999814
total_output,6.70000008540228e-06
total_training_4,18.444958600000973
total_hidden,18.267282999999225
total_output,6.300000677583739e-06
total_training_5,18.340006800000992
total_hidden,18.337063700000726
total_output,5.800000508315861e-06
total_training_6,18.401563199999146
total_hidden,18.368724300000395
total_output,6.599999323952943e-06
total_training_7,18.425543900000775
total_hidden,18.383363500000996
total_output,6.70000008540228e-06
total_training_8,18.44510100000116
total_hidden,18.453045300000667
total_output,5.600000804406591e-06
total_training_9,18.524190799998905
total_hidden,18.36497480000071
total_output,6.100000973674469e-06
total_training_10,18.4307160999997
total_hidden,18.378274799999417
total_output,6.50000038149301e-06
total_training_11,18.473105299999588
total_hidden,18.416271699999925
total_output,6.50000038149301e-06
total_training_12,18.48782360000041
total_hidden,18.42009710000093
total_output,6.599999323952943e-06
total_training_13,18.48177360000045
total_hidden,18.504675199999838
total_output,6.000000212225132e-06
total_training_14,18.56546000000162
100_100_execution_time,277.5625338000009
