Layer,Duration (seconds)
total_hidden,11.262657399998716
total_output,5.700003384845331e-06
total_training_0,11.320998599996528
total_hidden,11.143427700000757
total_output,6.199999916134402e-06
total_training_1,11.183796000001166
total_hidden,11.148925000001327
total_output,7.400001777568832e-06
total_training_2,11.190068500000052
total_hidden,11.193213299997296
total_output,6.099999154685065e-06
total_training_3,11.239255200001935
total_hidden,11.466887399998086
total_output,7.099999493220821e-06
total_training_4,11.537303699999029
total_hidden,11.257282399998076
total_output,6.599999323952943e-06
total_training_5,11.309420099998533
total_hidden,11.241395400000329
total_output,5.999998393235728e-06
total_training_6,11.282471900001838
total_hidden,11.310352199998306
total_output,7.300001016119495e-06
total_training_7,11.350555000000895
total_hidden,11.437191600001825
total_output,6.999998731771484e-06
total_training_8,11.511757500000385
total_hidden,11.346388300000399
total_output,6.000002031214535e-06
total_training_9,11.397285299997748
total_hidden,11.479684000001726
total_output,7.000002369750291e-06
total_training_10,11.520839900000283
total_hidden,11.304938299999776
total_output,9.300001693191007e-06
total_training_11,11.373211199999787
total_hidden,11.492763999998715
total_output,6.099999154685065e-06
total_training_12,11.541029399999388
total_hidden,11.792903600002319
total_output,6.899997970322147e-06
total_training_13,11.84594460000153
total_hidden,11.278063000001566
total_output,6.399997801054269e-06
total_training_14,11.32044130000213
100_60_execution_time,171.86507930000153
