Layer,Duration (seconds)
total_output,0.40017319999969914
total_hidden,0.4377156999980798
total_training_0,1.379034600002342
total_output,0.3656374999991385
total_hidden,0.4000443999975687
total_training_1,1.331145000000106
total_output,0.3671840999995766
total_hidden,0.4052529999971739
total_training_2,1.3323361999973713
total_output,0.3680314000012004
total_hidden,0.40355469999849447
total_training_3,1.3243385999994643
total_output,0.36727690000043367
total_hidden,0.3908689999989292
total_training_4,1.309057100002974
total_output,0.37628160000167554
total_hidden,0.39375740000105
total_training_5,1.3083895000017947
total_output,0.3710231000004569
total_hidden,0.4055755000008503
total_training_6,1.329820999999356
total_output,0.36513120000017807
total_hidden,0.398851800000557
total_training_7,1.3116119999976945
total_output,0.3633599000022514
total_hidden,0.403216099999554
total_training_8,1.3220379999984289
total_output,0.3758668000009493
total_hidden,0.38941279999926337
total_training_9,1.3281090999989829
total_output,0.37012139999933424
total_hidden,0.39589909999995143
total_training_10,1.3152034000013373
total_output,0.36266579999937676
total_hidden,0.40562149999823305
total_training_11,1.331708300000173
total_output,0.36298920000263024
total_hidden,0.3988017999981821
total_training_12,1.3263956000009784
total_output,0.383210500000132
total_hidden,0.39356190000034985
total_training_13,1.3195755999986432
total_output,0.36362080000253627
total_hidden,0.39241499999843654
total_training_14,1.3176597999990918
60_40_execution_time,19.946153199998662
