Layer,Duration (seconds)
total_output,1.9483116999981576
total_hidden,12.218870000000607
total_training_0,13.034466600001906
total_output,2.0016929999983404
total_hidden,12.601207899999281
total_training_1,13.430116900002758
total_output,2.043253400002868
total_hidden,12.788227000000916
total_training_2,13.624637100001564
total_output,1.9052392000012333
total_hidden,12.259593799997674
total_training_3,13.084566300000006
total_output,2.0115661999989243
total_hidden,12.37380789999952
total_training_4,13.193303399999422
total_output,2.0497699999978067
total_hidden,12.459748499997659
total_training_5,13.278749900000548
total_output,2.0831555999975535
total_hidden,12.663370100002794
total_training_6,13.487850299999991
total_output,2.025359799998114
total_hidden,12.374088399999891
total_training_7,13.197716000002401
total_output,2.213774800002284
total_hidden,12.713103300000512
total_training_8,13.532694400000764
total_output,2.0892055999975128
total_hidden,12.54391829999804
total_training_9,13.369586900000286
total_output,2.2574182999996992
total_hidden,12.792266899999959
total_training_10,13.618597199998476
total_output,2.0114057999999204
total_hidden,12.760154199997487
total_training_11,13.61480599999777
total_output,1.9576512999992701
total_hidden,12.331375699999626
total_training_12,13.140278700000636
total_output,2.0701194999965082
total_hidden,12.509221800002706
total_training_13,13.317448100002366
total_output,1.9085322999999335
total_hidden,12.30097029999888
total_training_14,13.131305499999144
20_80_execution_time,200.11005069999737
