Layer,Duration (seconds)
total_output,1.0952777999991667
total_hidden,1.1603704999979527
total_training_0,1.993939500000124
total_output,1.1003777999976592
total_hidden,1.173596999997244
total_training_1,1.9936624000001757
total_output,1.1302025000004505
total_hidden,1.182481399999233
total_training_2,1.996986599999218
total_output,1.1014981000007538
total_hidden,1.1726706999979797
total_training_3,1.997326199998497
total_output,1.0990267999986827
total_hidden,1.1719989000011992
total_training_4,2.0013233999998192
total_output,1.1089299000013852
total_hidden,1.1818634000010206
total_training_5,2.0101774999966437
total_output,1.1239840999987791
total_hidden,1.177647500000603
total_training_6,1.9904017000008025
total_output,1.1032063999991806
total_hidden,1.173681399999623
total_training_7,1.9950033999994048
total_output,1.1278763000009349
total_hidden,1.1837147000005643
total_training_8,2.001573300000018
total_output,1.1018999999978405
total_hidden,1.17708599999969
total_training_9,1.9997175999997125
total_output,1.122104499998386
total_hidden,1.1761218999999983
total_training_10,1.9973446000003605
total_output,1.0964622999999847
total_hidden,1.17196469999908
total_training_11,1.9957162999999127
total_output,1.1099705000015092
total_hidden,1.1649498000006133
total_training_12,1.9933751999997185
total_output,1.091536100000667
total_hidden,1.1838484999971115
total_training_13,2.011941400000069
total_output,1.113099999998667
total_hidden,1.173395800000435
total_training_14,1.995776100000512
100_80_execution_time,30.00879360000181
