Layer,Duration (seconds)
total_hidden,1.6021480999988853
total_output,5.600002623395994e-06
total_training_0,1.6307525000011083
total_hidden,1.6138666000006197
total_output,6.300000677583739e-06
total_training_1,1.6429475000004459
total_hidden,1.5578470999971614
total_output,6.499998562503606e-06
total_training_2,1.5876625000018976
total_hidden,1.6094890999993368
total_output,6.399997801054269e-06
total_training_3,1.6379646999994293
total_hidden,1.619488200001797
total_output,7.90000194683671e-06
total_training_4,1.6488541999970039
total_hidden,1.5586465000014869
total_output,6.599999323952943e-06
total_training_5,1.5878188000024238
total_hidden,1.5936185999998997
total_output,6.100002792663872e-06
total_training_6,1.6221242999999959
total_hidden,1.6051255999991554
total_output,6.199999916134402e-06
total_training_7,1.634264100001019
total_hidden,1.561450799999875
total_output,6.400001439033076e-06
total_training_8,1.5906590000013239
total_hidden,1.6044043000001693
total_output,5.999998393235728e-06
total_training_9,1.6335078999982215
total_hidden,1.6002910000024713
total_output,6.400001439033076e-06
total_training_10,1.6293368999977247
total_hidden,1.55730290000065
total_output,1.460000203223899e-05
total_training_11,1.586923700000625
total_hidden,1.5913970999972662
total_output,5.999998393235728e-06
total_training_12,1.6195212000020547
total_hidden,1.6091085999978532
total_output,2.3300002794712782e-05
total_training_13,1.6383859000015946
total_hidden,1.5538927000015974
total_output,6.70000008540228e-06
total_training_14,1.5831284999985655
40_100_execution_time,25.190462900001876
