Layer,Duration (seconds)
total_hidden,883.6550343999988
total_output,7.700000423938036e-06
total_training_0,883.8518437999992
total_hidden,877.8553597000027
total_output,7.899998308857903e-06
total_training_1,878.0860656000004
total_hidden,882.0346234000026
total_output,7.300001016119495e-06
total_training_2,882.2800260000004
total_hidden,880.819676799998
total_output,8.000002708286047e-06
total_training_3,881.053308999999
total_hidden,879.5136822000022
total_output,7.499998901039362e-06
total_training_4,879.768617400001
total_hidden,881.976528799998
total_output,8.299997716676444e-06
total_training_5,882.2191291999989
total_hidden,887.9738724000017
total_output,7.899998308857903e-06
total_training_6,888.2209127999995
total_hidden,879.2241445
total_output,8.700000762473792e-06
total_training_7,879.4651309000001
total_hidden,888.2880655999979
total_output,7.700000423938036e-06
total_training_8,888.5329294999974
total_hidden,888.7853284999946
total_output,8.000002708286047e-06
total_training_9,889.0326459999997
total_hidden,880.1745464999985
total_output,6.89999433234334e-06
total_training_10,880.4104727999947
total_hidden,873.3992742999981
total_output,7.199996616691351e-06
total_training_11,873.6330845000048
total_hidden,885.9303540999972
total_output,7.90000194683671e-06
total_training_12,886.2018463000059
total_hidden,877.7162203999978
total_output,7.000002369750291e-06
total_training_13,877.966771200001
total_hidden,892.1070951000002
total_output,7.499998901039362e-06
total_training_14,892.353182400002
1000_100_execution_time,13245.149945699999
