Layer,Duration (seconds)
total_hidden,184.08422840000276
total_output,7.000002369750291e-06
total_training_0,184.17173109999567
total_hidden,184.20366009999998
total_output,1.0399999155197293e-05
total_training_1,184.26768760000414
total_hidden,185.1344112000006
total_output,6.800000846851617e-06
total_training_2,185.19994379999844
total_hidden,184.42621650000365
total_output,6.70000008540228e-06
total_training_3,184.49165309999808
total_hidden,185.5703827000034
total_output,6.400005077011883e-06
total_training_4,185.64684269999998
total_hidden,185.73194329999387
total_output,6.399997801054269e-06
total_training_5,185.79459400000633
total_hidden,184.95195819999935
total_output,6.399997801054269e-06
total_training_6,185.04786089999834
total_hidden,184.52270839999983
total_output,6.900001608300954e-06
total_training_7,184.59162469999865
total_hidden,185.79894320000312
total_output,6.800000846851617e-06
total_training_8,185.8733751000036
total_hidden,185.0255423999988
total_output,7.300004654098302e-06
total_training_9,185.111158599997
total_hidden,185.23723869999958
total_output,6.70000008540228e-06
total_training_10,185.3118583999967
total_hidden,186.12620619999507
total_output,6.399997801054269e-06
total_training_11,186.19059099999868
total_hidden,184.674079299999
total_output,6.900001608300954e-06
total_training_12,184.75442109999858
total_hidden,184.57365610000124
total_output,6.399997801054269e-06
total_training_13,184.68768329999875
total_hidden,185.39817230000335
total_output,7.000002369750291e-06
total_training_14,185.4615851999988
1000_100_execution_time,2777.5041500000007
