Layer,Duration (seconds)
total_output,0.5181026999998721
total_hidden,1.7942395999998553
total_training_0,2.633350799999789
total_output,0.520164499999737
total_hidden,1.7892345000000205
total_training_1,2.6307418000005782
total_output,0.5249870999996347
total_hidden,1.879581700000017
total_training_2,2.7393983000001754
total_output,0.5237131000003501
total_hidden,1.8039252999997188
total_training_3,2.634013699999741
total_output,0.5166384000003745
total_hidden,1.7715452000002188
total_training_4,2.5999455999999554
total_output,0.5161529999995764
total_hidden,1.7582157999995616
total_training_5,2.5730548999999883
total_output,0.5152090999999928
total_hidden,1.7759449999994104
total_training_6,2.592683599999873
total_output,0.5151438000002599
total_hidden,1.8053524000006291
total_training_7,2.63682130000052
total_output,0.5227838000000702
total_hidden,1.7811188999994556
total_training_8,2.619225600000391
total_output,0.5153802999993786
total_hidden,1.7747392000001128
total_training_9,2.6007355000001553
total_output,0.5210731999995915
total_hidden,1.774423900000329
total_training_10,2.601536500000293
total_output,0.5166044000006877
total_hidden,1.7764477999999144
total_training_11,2.6082234000004973
total_output,0.5187837000003128
total_hidden,1.7826924999999392
total_training_12,2.596232500000042
total_output,0.5132852999995521
total_hidden,1.772174000000632
total_training_13,2.58708900000056
total_output,0.5164253000002645
total_hidden,1.7802961999996114
total_training_14,2.6089219999994384
20_60_execution_time,39.2975277000005
