Layer,Duration (seconds)
total_hidden,92.65692970000055
total_output,2.4400000256719068e-05
total_training_0,92.84035939999922
total_hidden,90.7677291
total_output,8.19999877421651e-06
total_training_1,91.02883939999992
total_hidden,88.28177589999905
total_output,8.099999831756577e-06
total_training_2,88.52090599999974
total_hidden,91.57859669999925
total_output,7.5000007200287655e-06
total_training_3,91.80725230000098
total_hidden,89.79630090000137
total_output,7.200000254670158e-06
total_training_4,90.03302160000021
total_hidden,90.7085408999992
total_output,7.499998901039362e-06
total_training_5,90.93912969999656
total_hidden,89.03652320000037
total_output,8.099999831756577e-06
total_training_6,89.26605399999971
total_hidden,90.53640729999825
total_output,8.39999847812578e-06
total_training_7,90.7758571000013
total_hidden,89.3786629999995
total_output,7.99999907030724e-06
total_training_8,89.61734330000036
total_hidden,91.22934380000152
total_output,7.599999662488699e-06
total_training_9,91.45713899999828
total_hidden,88.38476589999846
total_output,7.800001185387373e-06
total_training_10,88.6257977000023
total_hidden,89.5849550999992
total_output,7.90000194683671e-06
total_training_11,89.81989869999961
total_hidden,90.34268189999784
total_output,7.599999662488699e-06
total_training_12,90.5764866999998
total_hidden,89.54262290000042
total_output,7.700000423938036e-06
total_training_13,89.78740610000023
total_hidden,88.06130050000138
total_output,9.799998224480078e-06
total_training_14,88.30134360000011
100_100_execution_time,1354.3804612999975
