Layer,Duration (seconds)
total_hidden,3.0246502999998484
total_output,6.199999916134402e-06
total_training_0,3.074526700000206
total_hidden,3.029080000000249
total_output,5.699999746866524e-06
total_training_1,3.0779516999991756
total_hidden,3.0821921000006114
total_output,6.600001142942347e-06
total_training_2,3.131564100000105
total_hidden,3.0146015000009356
total_output,6.70000008540228e-06
total_training_3,3.0954992000006314
total_hidden,3.0554148000010173
total_output,6.499998562503606e-06
total_training_4,3.1024930000003224
total_hidden,3.036305400000856
total_output,6.70000008540228e-06
total_training_5,3.0904903000009654
total_hidden,3.060930100000405
total_output,6.50000038149301e-06
total_training_6,3.1144408000000112
total_hidden,3.0485160000007454
total_output,6.199999916134402e-06
total_training_7,3.095605299999079
total_hidden,3.017683699999907
total_output,6.50000038149301e-06
total_training_8,3.0652642999993986
total_hidden,3.020469899998716
total_output,6.800000846851617e-06
total_training_9,3.0906582999996317
total_hidden,3.0702478000002884
total_output,6.300000677583739e-06
total_training_10,3.117238599999837
total_hidden,3.049847599999339
total_output,6.399999620043673e-06
total_training_11,3.0987620999985666
total_hidden,3.0223119000002043
total_output,6.70000008540228e-06
total_training_12,3.0852707000012742
total_hidden,3.0471177999988868
total_output,7.200000254670158e-06
total_training_13,3.1057036999991396
total_hidden,3.029269900000145
total_output,6.70000008540228e-06
total_training_14,3.078575399998954
20_80_execution_time,47.329664499999126
