Layer,Duration (seconds)
total_training_0,5.884137200000168
total_training_1,6.0050624999998945
total_training_2,5.94525909999993
total_training_3,5.945486900000105
total_training_4,5.830085800000234
total_training_5,5.8225492999999915
total_training_6,5.830685200000062
total_training_7,5.850457900000038
total_training_8,5.820080099999814
total_training_9,5.832546799999818
total_training_10,5.825234599999931
total_training_11,5.957260799999858
total_training_12,5.834637699999803
total_training_13,5.8364896999996745
total_training_14,5.860992299999907
40_80_execution_time,88.10663810000005
