Layer,Duration (seconds)
total_training_0,64.36946639999951
total_training_1,64.8984801000006
total_training_2,64.30440079999971
total_training_3,64.74407699999938
total_training_4,64.88205119999839
total_training_5,64.37113930000123
total_training_6,64.78523910000149
total_training_7,64.34082370000033
total_training_8,64.93518889999905
total_training_9,64.15916730000026
total_training_10,64.61878200000137
total_training_11,64.28200920000018
total_training_12,64.73503269999856
total_training_13,64.30558960000053
total_training_14,64.93027060000168
80_100_execution_time,968.7108963999999
