Layer,Duration (seconds)
total_hidden,30.537764499998957
total_output,6.299998858594336e-06
total_training_0,30.57387210000161
total_hidden,31.169948400000067
total_output,6.199999916134402e-06
total_training_1,31.204374499999176
total_hidden,31.501766999999745
total_output,6.300000677583739e-06
total_training_2,31.53641179999977
total_hidden,30.658774800000174
total_output,6.6999982664128765e-06
total_training_3,30.694716599999083
total_hidden,31.14309609999873
total_output,6.000000212225132e-06
total_training_4,31.17693750000035
total_hidden,30.68297889999849
total_output,6.400001439033076e-06
total_training_5,30.72002429999884
total_hidden,30.87111129999903
total_output,6.599999323952943e-06
total_training_6,30.907516600000235
total_hidden,31.048561399999016
total_output,6.299998858594336e-06
total_training_7,31.08602129999963
total_hidden,30.5560729000008
total_output,7.300001016119495e-06
total_training_8,30.591873400000622
total_hidden,30.379467400000067
total_output,6.600001142942347e-06
total_training_9,30.416890099999364
total_hidden,30.910311999999976
total_output,5.900001269765198e-06
total_training_10,30.944697400000223
total_hidden,30.898046399999657
total_output,6.70000008540228e-06
total_training_11,30.934197099999437
total_hidden,30.42890090000037
total_output,1.049999991664663e-05
total_training_12,30.464785699999993
total_hidden,31.117890499999703
total_output,6.399999620043673e-06
total_training_13,31.152467500000057
total_hidden,30.974930100001075
total_output,7.0000005507608876e-06
total_training_14,31.008941300000515
1000_60_execution_time,464.3350695000008
