Layer,Duration (seconds)
total_training_0,0.3110524000003352
total_training_1,0.309286499999871
total_training_2,0.30882220000057714
total_training_3,0.3172674999987066
total_training_4,0.30817319999914616
total_training_5,0.3081664000019373
total_training_6,0.3124271000015142
total_training_7,0.30799560000014026
total_training_8,0.3077750999982527
total_training_9,0.3157047999993665
total_training_10,0.30955309999990277
total_training_11,0.3076894999976503
total_training_12,0.31704440000248724
total_training_13,0.3108840999993845
total_training_14,0.30941520000124
40_40_execution_time,4.687011499998334
