Layer,Duration (seconds)
total_output,3.053541199999927
total_hidden,10.998878000000332
total_training_0,14.052421000000322
total_output,3.0617535000001226
total_hidden,10.98306760000014
total_training_1,14.04482310000003
total_output,3.0675160000000687
total_hidden,11.072623600000043
total_training_2,14.140142100000048
total_output,3.109388400000171
total_hidden,10.974830099999963
total_training_3,14.084220999999161
total_output,3.0589161999996577
total_hidden,10.982157800000095
total_training_4,14.04107599999952
total_output,3.045217599999887
total_hidden,10.944872199999736
total_training_5,13.990092000000004
total_output,3.0601550999999745
total_hidden,11.020923699999912
total_training_6,14.08108110000012
total_output,3.0563443999999436
total_hidden,11.01407890000064
total_training_7,14.0704252000005
total_output,3.0644242999997005
total_hidden,10.991787300000396
total_training_8,14.056213999999272
total_output,3.04695460000039
total_hidden,10.976431200000661
total_training_9,14.02338779999991
total_output,3.043757000000369
total_hidden,11.013586500000201
total_training_10,14.057345399999576
total_output,3.085291100000177
total_hidden,11.075867099999414
total_training_11,14.16116030000012
total_output,3.0501571999993757
total_hidden,10.994497799999408
total_training_12,14.044657100000222
total_output,3.0429958000004262
total_hidden,10.984122800000478
total_training_13,14.027120900000227
total_output,3.0626007999999274
total_hidden,11.021237199999632
total_training_14,14.083839900000385
80_100_execution_time,210.98575570000048
