Layer,Duration (seconds)
total_output,3.298206299998128
total_hidden,24.65231479999784
total_training_0,27.95052349999969
total_output,3.3876571000000695
total_hidden,23.09514919999856
total_training_1,26.482808199998544
total_output,3.310337899998558
total_hidden,23.283995499998127
total_training_2,26.594335099998716
total_output,3.2573661000024003
total_hidden,23.13561430000118
total_training_3,26.392982099998335
total_output,3.2633220000025176
total_hidden,23.432656200002384
total_training_4,26.695980399999826
total_output,3.8113212999996904
total_hidden,23.793012099999032
total_training_5,27.60433600000033
total_output,3.2180983999969612
total_hidden,23.09593170000153
total_training_6,26.31403180000052
total_output,3.287496700002521
total_hidden,23.057248199998867
total_training_7,26.344746800001303
total_output,3.2160011999985727
total_hidden,23.054447400001663
total_training_8,26.270450500000152
total_output,3.3459389000017836
total_hidden,24.495968499999435
total_training_9,27.841909200000373
total_output,3.227109300001757
total_hidden,23.2173987999995
total_training_10,26.444509900000412
total_output,3.3173812000022735
total_hidden,23.137928600001032
total_training_11,26.455312399997638
total_output,3.3539962000031665
total_hidden,23.222600000000966
total_training_12,26.57659799999965
total_output,3.2442483000013453
total_hidden,23.656004500000563
total_training_13,26.900254900003347
total_output,3.8296623999995063
total_hidden,23.85273740000048
total_training_14,27.6824016999999
80_40_execution_time,402.5946717000006
