Layer,Duration (seconds)
total_output,3.3353644999999688
total_hidden,4.3310196999998425
total_training_0,7.666386399999965
total_output,3.3678968000001532
total_hidden,4.382603099999869
total_training_1,7.750501400000076
total_output,3.3524144999998953
total_hidden,4.411776199999849
total_training_2,7.764193400000067
total_output,3.3709383000000344
total_hidden,4.351623300000028
total_training_3,7.7225641999998516
total_output,3.4197150999998485
total_hidden,4.386482399999977
total_training_4,7.806201500000043
total_output,3.3966087999999672
total_hidden,4.405480399999988
total_training_5,7.802091100000098
total_output,3.3718427999999676
total_hidden,4.393143400000099
total_training_6,7.76498800000013
total_output,3.363673199999994
total_hidden,4.4664152999998805
total_training_7,7.8300914000001285
total_output,3.4261831000001166
total_hidden,4.464672500000006
total_training_8,7.890858299999991
total_output,3.44828409999991
total_hidden,4.423454099999844
total_training_9,7.871739700000035
total_output,3.4042606000000433
total_hidden,4.408195700000078
total_training_10,7.812459699999863
total_output,3.381169500000169
total_hidden,4.401208100000076
total_training_11,7.782379300000002
total_output,3.4159678000000895
total_hidden,4.38932120000004
total_training_12,7.805290999999897
total_output,3.3974328000001606
total_hidden,4.372794999999996
total_training_13,7.770229900000004
total_output,3.396492599999874
total_hidden,4.386355299999877
total_training_14,7.782850300000064
500_40_execution_time,116.85534619999999
