Layer,Duration (seconds)
total_training_0,19.408769099999972
total_training_1,19.66212990000031
total_training_2,19.492243099999996
total_training_3,19.372554300000047
total_training_4,19.46070779999991
total_training_5,19.39931609999985
total_training_6,19.34310779999987
total_training_7,19.461824100000285
total_training_8,19.523873099999946
total_training_9,19.79110109999965
total_training_10,19.520536500000162
total_training_11,19.50710220000019
total_training_12,19.487348099999963
total_training_13,19.38401649999969
total_training_14,19.79089329999988
1000_60_execution_time,292.6343125000003
