Layer,Duration (seconds)
total_hidden,0.9374566000005871
total_output,5.899997631786391e-06
total_training_0,0.9461608999990858
total_hidden,0.9592049999992014
total_output,6.70000008540228e-06
total_training_1,0.9677497999982734
total_hidden,0.9369714999993448
total_output,6.300000677583739e-06
total_training_2,0.9458406999983708
total_hidden,0.9457539000031829
total_output,6.499998562503606e-06
total_training_3,0.9539128999967943
total_hidden,0.9545742000009341
total_output,6.400001439033076e-06
total_training_4,0.9635077000020829
total_hidden,0.9279228000013973
total_output,6.199999916134402e-06
total_training_5,0.9365242999992915
total_hidden,0.9351658999985375
total_output,1.3199998647905886e-05
total_training_6,0.9441613000017242
total_hidden,0.9488968000005116
total_output,6.199999916134402e-06
total_training_7,0.9579383999989659
total_hidden,0.9328384000000369
total_output,7.300001016119495e-06
total_training_8,0.9425400000000081
total_hidden,0.9392449999977543
total_output,6.699996447423473e-06
total_training_9,0.9476031999984116
total_hidden,0.9566202000023623
total_output,2.1699997887481004e-05
total_training_10,0.9656376999992062
total_hidden,0.9416147000010824
total_output,6.70000008540228e-06
total_training_11,0.950188499999058
total_hidden,0.9362216999979864
total_output,5.899997631786391e-06
total_training_12,0.9443960999997216
total_hidden,0.9508898000021873
total_output,6.199999916134402e-06
total_training_13,0.959870000002411
total_hidden,0.9258903999980248
total_output,6.70000008540228e-06
total_training_14,0.9349148000001151
100_20_execution_time,15.172543299999234
