Layer,Duration (seconds)
total_hidden,1.8729738000001817
total_output,6.199999916134402e-06
total_training_0,1.891679400000612
total_hidden,1.8933789000002434
total_output,6.800000846851617e-06
total_training_1,1.9121598999990965
total_hidden,1.90819349999947
total_output,6.399999620043673e-06
total_training_2,1.9270078999998077
total_hidden,1.8631999999997788
total_output,6.100000064179767e-06
total_training_3,1.8813470999994024
total_hidden,1.8832848000001832
total_output,6.100000064179767e-06
total_training_4,1.9016319000002113
total_hidden,1.8630483999995704
total_output,6.299999768089037e-06
total_training_5,1.8818772000004174
total_hidden,1.9040203000004112
total_output,6.799999937356915e-06
total_training_6,1.9221983999996155
total_hidden,1.8933047000000442
total_output,6.900000698806252e-06
total_training_7,1.9125631000006251
total_hidden,1.8715655999994851
total_output,5.9000003602704965e-06
total_training_8,1.8902016000001822
total_hidden,1.8850183000004108
total_output,6.300000677583739e-06
total_training_9,1.9039467000002332
total_hidden,1.903477799999564
total_output,6.50000038149301e-06
total_training_10,1.9227064000006067
total_hidden,1.8890205999996397
total_output,6.799999937356915e-06
total_training_11,1.9078473999998096
total_hidden,1.8562909000002037
total_output,1.2999999853491317e-05
total_training_12,1.8755873999998585
total_hidden,1.8716377999999168
total_output,6.199999916134402e-06
total_training_13,1.890120800000659
total_hidden,1.8750515000001542
total_output,9.899999895424116e-06
total_training_14,1.8946120999999039
100_40_execution_time,29.427555799999936
