Layer,Duration (seconds)
total_output,2.5462179000005563
total_hidden,8.842087999999421
total_training_0,9.75534350000089
total_output,2.6081708000001527
total_hidden,8.871051800000714
total_training_1,9.865106299999752
total_output,2.5668994000006933
total_hidden,8.938565300000846
total_training_2,9.88967860000048
total_output,2.6177299000009953
total_hidden,9.05310180000015
total_training_3,10.005828800000018
total_output,2.6281104999998206
total_hidden,8.95430640000086
total_training_4,9.925613899999007
total_output,2.583377400000245
total_hidden,8.871893499999715
total_training_5,9.813515999998344
total_output,2.5023862999987614
total_hidden,8.823715800001082
total_training_6,10.04459820000011
total_output,2.5875836000013805
total_hidden,8.930747000000338
total_training_7,9.869714099999328
total_output,2.5580282999999326
total_hidden,8.956432099999802
total_training_8,9.897232299999814
total_output,2.5853210000004765
total_hidden,8.997424499999397
total_training_9,9.974898700000267
total_output,2.617274300000645
total_hidden,8.927890200000547
total_training_10,9.911207099999956
total_output,2.5716895000005024
total_hidden,8.910203699999329
total_training_11,9.890701199999967
total_output,2.552873999999065
total_hidden,8.893643399998837
total_training_12,9.87162940000053
total_output,2.593331899999612
total_hidden,8.931268599999385
total_training_13,9.90243670000018
total_output,2.599089000001186
total_hidden,8.925087399999029
total_training_14,9.89691959999982
100_60_execution_time,148.56475659999887
