Layer,Duration (seconds)
total_output,3.956125000000611
total_hidden,4.239531699997315
total_training_0,8.19565899999725
total_output,4.046038799999224
total_hidden,4.333474399998522
total_training_1,8.379515000000538
total_output,4.032895299998927
total_hidden,4.327502400003141
total_training_2,8.360399299999699
total_output,4.079806400000962
total_hidden,4.458270300001459
total_training_3,8.538080800000898
total_output,4.143803299997671
total_hidden,4.334164099996997
total_training_4,8.477969100000337
total_output,4.040233299998363
total_hidden,4.311553999999887
total_training_5,8.35178950000045
total_output,4.041221499999665
total_hidden,4.30829950000043
total_training_6,8.349522500000603
total_output,4.041494100001728
total_hidden,4.339228600001661
total_training_7,8.38072639999882
total_output,4.211931399997411
total_hidden,4.318646399999125
total_training_8,8.53057970000009
total_output,4.0218506999990495
total_hidden,4.3138402000004135
total_training_9,8.33569229999921
total_output,4.027830099999846
total_hidden,4.337847900002089
total_training_10,8.365679500002443
total_output,4.080408300000272
total_hidden,4.341680399997131
total_training_11,8.422090200001549
total_output,4.037967000000208
total_hidden,4.330571300000884
total_training_12,8.3685398000016
total_output,4.042663799998991
total_hidden,4.319122300003073
total_training_13,8.361787900001218
total_output,4.036541500001476
total_hidden,4.322215400003188
total_training_14,8.358758499998657
500_60_execution_time,147.6931915999994
