Layer,Duration (seconds)
total_hidden,14.000531799999862
total_output,7.3999999585794285e-06
total_training_0,14.059485400000085
total_hidden,14.134661499999766
total_output,7.900000127847306e-06
total_training_1,14.210416899999927
total_hidden,14.573999400000048
total_output,7.900000127847306e-06
total_training_2,14.650293099999999
total_hidden,14.756677800000034
total_output,6.799999937356915e-06
total_training_3,14.82139449999977
total_hidden,14.151666300000215
total_output,7.599999662488699e-06
total_training_4,14.219589299999825
total_hidden,13.93465550000019
total_output,8.69999985297909e-06
total_training_5,13.993591700000252
total_hidden,14.016322800000125
total_output,6.999999641266186e-06
total_training_6,14.078893899999912
total_hidden,14.179869799999778
total_output,7.900000127847306e-06
total_training_7,14.238883299999998
total_hidden,13.876857399999608
total_output,8.100000286503928e-06
total_training_8,13.93913670000029
total_hidden,14.032117899999776
total_output,8.199999683711212e-06
total_training_9,14.097987200000262
total_hidden,14.382378600000266
total_output,7.699999969190685e-06
total_training_10,14.447276999999758
total_hidden,15.018948200000068
total_output,8.600000001024455e-06
total_training_11,15.08288500000026
total_hidden,14.135672899999918
total_output,7.099999947968172e-06
total_training_12,14.210531799999899
total_hidden,14.20574889999989
total_output,7.099999947968172e-06
total_training_13,14.2669992000001
total_hidden,13.95754020000004
total_output,8.600000001024455e-06
total_training_14,14.024967300000299
60_20_execution_time,215.26807970000027
