Layer,Duration (seconds)
total_output,0.24492879999888828
total_hidden,0.261087699997006
total_training_0,0.5060186000009708
total_output,0.2528725999982271
total_hidden,0.26800939999884577
total_training_1,0.5208837000027415
total_output,0.25654129999747965
total_hidden,0.2664173999983177
total_training_2,0.5229601999999431
total_output,0.258419200003118
total_hidden,0.27356280000094557
total_training_3,0.5319835999980569
total_output,0.2551980000025651
total_hidden,0.2722052999997686
total_training_4,0.5274045999976806
total_output,0.2552639999994426
total_hidden,0.27280790000077104
total_training_5,0.5280735999986064
total_output,0.25637540000025183
total_hidden,0.277570399997785
total_training_6,0.5339471999977832
total_output,0.25189730000056443
total_hidden,0.26747059999979683
total_training_7,0.5193699999981618
total_output,0.2462864000008267
total_hidden,0.27101050000055693
total_training_8,0.5172990000028221
total_output,0.24986590000116848
total_hidden,0.2649855999989086
total_training_9,0.5148530000005849
total_output,0.25294639999992796
total_hidden,0.27763580000100774
total_training_10,0.530583799998567
total_output,0.251056700002664
total_hidden,0.26623500000278
total_training_11,0.5172931999986758
total_output,0.24766750000344473
total_hidden,0.27068160000271746
total_training_12,0.5183502999971097
total_output,0.24715850000211503
total_hidden,0.26427310000144644
total_training_13,0.5114339000028849
total_output,0.25640500000008615
total_hidden,0.2731165000004694
total_training_14,0.5295231999989483
80_20_execution_time,7.8609867000013764
