Layer,Duration (seconds)
total_hidden,3.485717499999737
total_output,6.70000008540228e-06
total_training_0,3.5177564000005077
total_hidden,3.550498000000516
total_output,6.399999620043673e-06
total_training_1,3.581898700000238
total_hidden,3.515053299999636
total_output,9.399998816661537e-06
total_training_2,3.549414400000387
total_hidden,3.5120078999989346
total_output,6.300000677583739e-06
total_training_3,3.5455872000002273
total_hidden,3.5305969000000914
total_output,6.800000846851617e-06
total_training_4,3.56189219999942
total_hidden,3.5381338999995933
total_output,6.999998731771484e-06
total_training_5,3.568230400000175
total_hidden,3.489129999999932
total_output,7.099999493220821e-06
total_training_6,3.522987700000158
total_hidden,3.549435500000982
total_output,6.499998562503606e-06
total_training_7,3.5834393999994063
total_hidden,3.5174994000008155
total_output,6.50000038149301e-06
total_training_8,3.5475415000000794
total_hidden,3.4921984000011435
total_output,6.50000038149301e-06
total_training_9,3.524225999999544
total_hidden,3.557400499999858
total_output,6.50000038149301e-06
total_training_10,3.588446199999453
total_hidden,3.554785799999081
total_output,2.3800001144991256e-05
total_training_11,3.5891852999993716
total_hidden,3.4977333000006183
total_output,6.7999990278622136e-06
total_training_12,3.531753600000229
total_hidden,3.5715525999985402
total_output,6.199999916134402e-06
total_training_13,3.602631499999916
total_hidden,3.5140071000005264
total_output,6.8999997893115506e-06
total_training_14,3.545007300001089
100_80_execution_time,54.261252700000114
