Layer,Duration (seconds)
total_output,3.71437380000134
total_hidden,4.681643199999598
total_training_0,5.58147469999858
total_output,3.7495073000009143
total_hidden,4.772858300000735
total_training_1,5.701091599999927
total_output,3.695231200001217
total_hidden,4.768922900000689
total_training_2,5.717972999998892
total_output,3.647992300000624
total_hidden,4.725349500000448
total_training_3,5.638608599998406
total_output,3.6831280999995215
total_hidden,4.792668399999457
total_training_4,5.728332199998476
total_output,3.655776199999309
total_hidden,4.856054400001085
total_training_5,5.808214399999997
total_output,3.8155346999992616
total_hidden,4.951741400000174
total_training_6,5.892497900000308
total_output,3.9552141999993182
total_hidden,5.067774799999825
total_training_7,6.029881699998441
total_output,4.060541099999682
total_hidden,5.144948799999838
total_training_8,6.082855100001325
total_output,3.9331583000002865
total_hidden,5.026046200000565
total_training_9,5.956473500000357
total_output,3.9141192000006413
total_hidden,4.959097499999189
total_training_10,5.932464299999992
total_output,3.696091300000262
total_hidden,4.764033100000233
total_training_11,5.685380599999917
total_output,3.7138554000011936
total_hidden,4.785245700000814
total_training_12,5.7326812999999675
total_output,3.5944166999997833
total_hidden,4.69062379999923
total_training_13,5.6298196999996435
total_output,3.641506099998878
total_hidden,4.741594499999337
total_training_14,5.681409300001178
500_40_execution_time,86.85541229999944
