Layer,Duration (seconds)
total_hidden,546.2967172999997
total_output,7.599999662488699e-06
total_training_0,546.4494605999989
total_hidden,550.7986576000003
total_output,8.499999239575118e-06
total_training_1,550.9540418999986
total_hidden,554.7744934000002
total_output,7.3999999585794285e-06
total_training_2,554.9395700000005
total_hidden,548.5403614000006
total_output,8.799999704933725e-06
total_training_3,548.699424299999
total_hidden,553.8989655999994
total_output,7.599999662488699e-06
total_training_4,554.0598547999998
total_hidden,553.6810063999983
total_output,7.3999999585794285e-06
total_training_5,553.8551473999996
total_hidden,547.2645162000008
total_output,8.299999535665847e-06
total_training_6,547.4298355999999
total_hidden,545.6221346000002
total_output,7.79999936639797e-06
total_training_7,545.7824002000016
total_hidden,546.2411827000014
total_output,6.8999997893115506e-06
total_training_8,546.4015878999999
total_hidden,546.1387214999995
total_output,8.200000593205914e-06
total_training_9,546.3123610999992
total_hidden,550.7643502999999
total_output,8.400000297115184e-06
total_training_10,550.9322968000015
total_hidden,550.6910826999992
total_output,6.399999620043673e-06
total_training_11,550.8700841999998
total_hidden,548.2953933000008
total_output,8.299997716676444e-06
total_training_12,548.4638017000016
total_hidden,553.7616749999979
total_output,7.600003300467506e-06
total_training_13,553.919873400002
total_hidden,551.7901848000001
total_output,7.300001016119495e-06
total_training_14,551.9528644999991
1000_60_execution_time,8251.9742404
