Layer,Duration (seconds)
total_hidden,72.22031609999976
total_output,8.099999831756577e-06
total_training_0,72.4090967000011
total_hidden,70.42326380000122
total_output,7.6000014814781025e-06
total_training_1,70.6445805000003
total_hidden,72.34891590000007
total_output,7.300001016119495e-06
total_training_2,72.59178149999934
total_hidden,71.54676859999927
total_output,7.599999662488699e-06
total_training_3,71.78922710000006
total_hidden,71.39402829999926
total_output,8.19999877421651e-06
total_training_4,71.64246689999891
total_hidden,72.99686449999899
total_output,7.3999999585794285e-06
total_training_5,73.23472220000076
total_hidden,70.99743649999982
total_output,7.800001185387373e-06
total_training_6,71.22536760000003
total_hidden,72.92399399999886
total_output,8.19999877421651e-06
total_training_7,73.15503730000091
total_hidden,71.26881830000093
total_output,8.099999831756577e-06
total_training_8,71.50693180000053
total_hidden,76.60109519999969
total_output,9.0000012278324e-06
total_training_9,76.87828900000022
total_hidden,74.13158240000121
total_output,7.900000127847306e-06
total_training_10,74.37747459999991
total_hidden,72.82120140000006
total_output,7.900000127847306e-06
total_training_11,73.07213379999848
total_hidden,74.35207629999968
total_output,9.900000804918818e-06
total_training_12,74.59321439999985
total_hidden,75.20092690000092
total_output,8.099999831756577e-06
total_training_13,75.44938309999998
total_hidden,73.1308398000001
total_output,7.2999991971300915e-06
total_training_14,73.36532230000012
80_100_execution_time,1096.9094468999992
