Layer,Duration (seconds)
total_training_0,5.598648099999991
total_training_1,5.610978700002306
total_training_2,5.560247299999901
total_training_3,5.493121499999688
total_training_4,5.49190599999929
total_training_5,5.499429700001201
total_training_6,5.48824120000063
total_training_7,5.486265899999125
total_training_8,5.477942400000757
total_training_9,5.492373099998076
total_training_10,5.512746499996865
total_training_11,5.489480099997309
total_training_12,5.471473600002355
total_training_13,5.505077300000266
total_training_14,5.483083200000692
500_60_execution_time,82.68764469999951
