Layer,Duration (seconds)
total_output,2.366399399998045
total_hidden,13.430702699999529
total_training_0,14.361594499998318
total_output,2.352248500003043
total_hidden,13.39822120000099
total_training_1,14.335438500002056
total_output,2.367219499999919
total_hidden,13.361784100001387
total_training_2,14.28655290000097
total_output,2.3503254000024754
total_hidden,13.466406600000482
total_training_3,14.392953800001123
total_output,2.394756800000323
total_hidden,13.396973899998557
total_training_4,14.329840400001558
total_output,2.3459566999990784
total_hidden,13.457829800001491
total_training_5,14.388715400000365
total_output,2.3463489999994636
total_hidden,13.471936699999787
total_training_6,14.397158799998579
total_output,2.356929099998524
total_hidden,14.581831600000442
total_training_7,15.504612400000042
total_output,2.486555600000429
total_hidden,13.954148100001476
total_training_8,14.876782499999536
total_output,2.2967439999993076
total_hidden,13.56101000000126
total_training_9,14.487904899997375
total_output,2.439373600002
total_hidden,13.461840600000869
total_training_10,14.387408200000209
total_output,2.298171700000239
total_hidden,13.597309699998732
total_training_11,14.538387699998566
total_output,2.4119744999989052
total_hidden,13.53067739999824
total_training_12,14.456519999999728
total_output,2.386055499999202
total_hidden,13.283066199997847
total_training_13,14.211116499998752
total_output,2.3746632000002137
total_hidden,13.44960699999865
total_training_14,14.372573500000726
80_20_execution_time,217.37888389999716
