Layer,Duration (seconds)
total_hidden,1.9659538000014436
total_output,6.199999916134402e-06
total_training_0,1.9860461999996915
total_hidden,2.0071596000016143
total_output,6.300000677583739e-06
total_training_1,2.0264935999985028
total_hidden,1.9374757000005047
total_output,6.499998562503606e-06
total_training_2,1.95675940000001
total_hidden,1.9486318999988725
total_output,6.199999916134402e-06
total_training_3,1.9671471000001475
total_hidden,2.000735400000849
total_output,6.400001439033076e-06
total_training_4,2.0203116000011505
total_hidden,1.9212006999987352
total_output,8.600000001024455e-06
total_training_5,1.940068700001575
total_hidden,1.958414199998515
total_output,1.0399999155197293e-05
total_training_6,1.978184700001293
total_hidden,1.9739116999990074
total_output,6.199999916134402e-06
total_training_7,1.9938096000005316
total_hidden,1.936264600000868
total_output,6.199999916134402e-06
total_training_8,1.9565142999999807
total_hidden,1.9652552000006835
total_output,2.4600001779617742e-05
total_training_9,1.9840821999969194
total_hidden,2.0003474000004644
total_output,1.3199998647905886e-05
total_training_10,2.0199121000005107
total_hidden,1.922626900002797
total_output,6.300000677583739e-06
total_training_11,1.942164899999625
total_hidden,1.957666499998595
total_output,6.100002792663872e-06
total_training_12,1.9761495999991894
total_hidden,1.9661643999970693
total_output,6.199999916134402e-06
total_training_13,1.9859900000010384
total_hidden,1.9310511000003316
total_output,7.000002369750291e-06
total_training_14,1.9506681999991997
80_60_execution_time,30.599322800000664
