Layer,Duration (seconds)
total_output,2.103429299999334
total_hidden,2.7058053000000655
total_training_0,3.6678981999993994
total_output,2.16209009999875
total_hidden,2.7699692999995023
total_training_1,3.811711100001048
total_output,2.4174268999995547
total_hidden,3.021629500000927
total_training_2,4.024606200000562
total_output,2.176095000000714
total_hidden,2.7623906999997416
total_training_3,3.7610958000004757
total_output,2.2088567999999213
total_hidden,2.74716399999852
total_training_4,3.690929500000493
total_output,2.182538000000932
total_hidden,2.7308266000000003
total_training_5,3.6726290000005974
total_output,2.2392435999990994
total_hidden,2.8043447000000015
total_training_6,3.811522199999672
total_output,2.221198100000038
total_hidden,2.7692693999997573
total_training_7,3.7774202000000514
total_output,2.175679999998465
total_hidden,2.7040450000004057
total_training_8,3.6859378999997716
total_output,2.001745599998685
total_hidden,2.5524624999998196
total_training_9,3.457245999999941
total_output,2.0294388000002073
total_hidden,2.5827053999983036
total_training_10,3.490875399998913
total_output,2.049390800000765
total_hidden,2.5429378000008
total_training_11,3.463711100001092
total_output,1.972117999999682
total_hidden,2.518001700000241
total_training_12,3.4291369000002305
total_output,1.9826688000011927
total_hidden,2.5009977000008803
total_training_13,3.423022299999502
total_output,1.977184400000624
total_hidden,2.5156391999989864
total_training_14,3.4278986000008445
500_20_execution_time,54.639419900000576
