Layer,Duration (seconds)
total_output,0.3361408999999185
total_hidden,1.2186212999999952
total_training_0,1.55476439999984
total_output,0.34190209999997023
total_hidden,1.1954639000000498
total_training_1,1.5373681000000943
total_output,0.3421610000000328
total_hidden,1.1978530999999748
total_training_2,1.540015399999902
total_output,0.34197219999987283
total_hidden,1.1917472000000089
total_training_3,1.5337210000002415
total_output,0.34376449999990655
total_hidden,1.1978445999998257
total_training_4,1.5416127000003144
total_output,0.3386905000002116
total_hidden,1.196672800000215
total_training_5,1.5353652999997394
total_output,0.34507369999982984
total_hidden,1.1998638999998548
total_training_6,1.5449391000001924
total_output,0.3402545999997528
total_hidden,1.1949107999998887
total_training_7,1.5351681000001918
total_output,0.34458119999999326
total_hidden,1.190492599999743
total_training_8,1.5350755000004028
total_output,0.3400261000001592
total_hidden,1.1952562999999827
total_training_9,1.5352837000000363
total_output,0.3499352999997427
total_hidden,1.1998100000000704
total_training_10,1.5497467999998662
total_output,0.3399116000000504
total_hidden,1.2035111000000143
total_training_11,1.543424099999811
total_output,0.3387444999998479
total_hidden,1.1894922999999835
total_training_12,1.5282381000001806
total_output,0.33870699999988574
total_hidden,1.1899286000002576
total_training_13,1.5286372999999003
total_output,0.33769970000003013
total_hidden,1.196386099999927
total_training_14,1.5340889999997671
20_40_execution_time,23.1074907000002
