Layer,Duration (seconds)
total_output,4.00287870000011
total_hidden,4.625787200000104
total_training_0,8.62866790000021
total_output,3.5759987999999794
total_hidden,4.65569749999986
total_training_1,8.231698000000051
total_output,3.64276800000016
total_hidden,4.66742249999993
total_training_2,8.310191900000063
total_output,3.6522833999999875
total_hidden,4.706049200000052
total_training_3,8.358334399999876
total_output,3.6622648000000027
total_hidden,4.650874700000031
total_training_4,8.313140900000008
total_output,3.5889624999999796
total_hidden,4.659022600000071
total_training_5,8.247987100000046
total_output,3.5623599999998987
total_hidden,4.660543500000131
total_training_6,8.222904900000003
total_output,3.566739600000119
total_hidden,4.655355699999973
total_training_7,8.222096899999997
total_output,3.6054977999999664
total_hidden,4.641007199999876
total_training_8,8.246507199999996
total_output,3.5908088999999563
total_hidden,4.821217100000013
total_training_9,8.412028100000043
total_output,3.6534544000001006
total_hidden,4.700059900000042
total_training_10,8.353515799999968
total_output,3.616017499999998
total_hidden,4.63837639999997
total_training_11,8.254395400000021
total_output,3.558178800000178
total_hidden,4.644848299999921
total_training_12,8.203028899999936
total_output,3.578086600000006
total_hidden,4.6511066999999
total_training_13,8.229195599999912
total_output,3.632111699999996
total_hidden,4.637054699999908
total_training_14,8.269167800000105
1000_20_execution_time,124.53706949999992
