Layer,Duration (seconds)
total_hidden,39.646652400000676
total_output,7.800001185387373e-06
total_training_0,39.74271460000091
total_hidden,39.53390159999981
total_output,7.700000423938036e-06
total_training_1,39.64655959999982
total_hidden,41.21067570000014
total_output,8.099999831756577e-06
total_training_2,41.32633170000008
total_hidden,39.81705160000092
total_output,7.300001016119495e-06
total_training_3,39.92480769999929
total_hidden,39.67573970000012
total_output,7.3999999585794285e-06
total_training_4,39.791218299998945
total_hidden,41.07846639999843
total_output,7.599999662488699e-06
total_training_5,41.19759739999972
total_hidden,39.899453599999106
total_output,8.299999535665847e-06
total_training_6,40.00147139999899
total_hidden,39.34030730000086
total_output,8.000000889296643e-06
total_training_7,39.44264550000116
total_hidden,41.182320199999594
total_output,7.5000007200287655e-06
total_training_8,41.29078479999953
total_hidden,40.39793160000045
total_output,7.900000127847306e-06
total_training_9,40.50205620000088
total_hidden,39.58467340000061
total_output,8.000000889296643e-06
total_training_10,39.69237470000007
total_hidden,41.09262689999923
total_output,7.700000423938036e-06
total_training_11,41.19600199999877
total_hidden,39.81545490000099
total_output,8.700000762473792e-06
total_training_12,39.91740000000027
total_hidden,39.3513125999998
total_output,7.200000254670158e-06
total_training_13,39.460689399998955
total_hidden,41.24162869999964
total_output,7.3999999585794285e-06
total_training_14,41.347280500000124
100_40_execution_time,605.4143995999984
