Layer,Duration (seconds)
total_output,2.072984299999007
total_hidden,7.193518600000971
total_training_0,8.149825500000588
total_output,2.026733600001535
total_hidden,7.168243799998891
total_training_1,8.114844900001117
total_output,2.08050749999893
total_hidden,7.208497899999202
total_training_2,8.132591100000354
total_output,2.086263200000758
total_hidden,7.137981999998374
total_training_3,8.094387300001472
total_output,2.0824448999992455
total_hidden,7.15988119999929
total_training_4,8.149295999999595
total_output,2.052412999999433
total_hidden,7.126192199999423
total_training_5,8.102524699999776
total_output,2.0703033000008872
total_hidden,7.157502800000657
total_training_6,8.131416199999876
total_output,2.062288899998748
total_hidden,7.212548799998331
total_training_7,8.17489469999964
total_output,2.0919863999988593
total_hidden,7.206357500001104
total_training_8,8.20345979999911
total_output,2.1011188000011316
total_hidden,7.234061899998778
total_training_9,8.24385919999986
total_output,2.0766370999990613
total_hidden,7.176262000000861
total_training_10,8.11458710000079
total_output,2.0820377999989432
total_hidden,7.1338734999990265
total_training_11,8.10288059999948
total_output,2.0928612999996403
total_hidden,7.160857400000168
total_training_12,8.108363600000303
total_output,2.0685583999984374
total_hidden,7.190280500000881
total_training_13,8.142866800000775
total_output,2.070105099999637
total_hidden,7.1763138999995135
total_training_14,8.13830869999947
80_60_execution_time,122.19087969999964
