Layer,Duration (seconds)
total_hidden,3.7439429000005475
total_output,6.50000038149301e-06
total_training_0,3.8272245000007388
total_hidden,3.777708999999959
total_output,6.300000677583739e-06
total_training_1,3.8326364000004105
total_hidden,3.762143300000389
total_output,2.7400001272326335e-05
total_training_2,3.818170200000168
total_hidden,3.762984699998924
total_output,6.50000038149301e-06
total_training_3,3.82397470000069
total_hidden,3.7909357999997155
total_output,6.50000038149301e-06
total_training_4,3.8573655000000144
total_hidden,3.7393950000005134
total_output,6.599999323952943e-06
total_training_5,3.7940030000008846
total_hidden,3.7370076999995945
total_output,1.2500000593718141e-05
total_training_6,3.8037956999996823
total_hidden,3.766226800000368
total_output,6.70000008540228e-06
total_training_7,3.8231761999995797
total_hidden,3.768129599999156
total_output,7.0000005507608876e-06
total_training_8,3.8242838999995
total_hidden,3.7733891000007134
total_output,6.300000677583739e-06
total_training_9,3.843466199999966
total_hidden,3.7985049999988405
total_output,6.70000008540228e-06
total_training_10,3.854975899999772
total_hidden,3.7907925999988947
total_output,6.50000038149301e-06
total_training_11,3.8443981999989774
total_hidden,3.813198999998349
total_output,7.3999999585794285e-06
total_training_12,3.896118900000147
total_hidden,3.8038223999992624
total_output,6.399999620043673e-06
total_training_13,3.863379599999462
total_hidden,3.787199899999905
total_output,6.70000008540228e-06
total_training_14,3.8416988999997557
20_100_execution_time,58.43485999999939
