Layer,Duration (seconds)
total_output,0.29521240000030957
total_hidden,0.33215649999692687
total_training_0,1.2507748000025458
total_output,0.2935432000012952
total_hidden,0.33525460000237217
total_training_1,1.2542681000013545
total_output,0.3097596999978123
total_hidden,0.3191809000018111
total_training_2,1.238695000000007
total_output,0.30265049999798066
total_hidden,0.33376700000007986
total_training_3,1.2611766999980318
total_output,0.29834350000237464
total_hidden,0.3330309999983001
total_training_4,1.2791840999998385
total_output,0.2952579999982845
total_hidden,0.3359993000012764
total_training_5,1.2590018000009877
total_output,0.29850440000154776
total_hidden,0.32325000000128057
total_training_6,1.2502849000011338
total_output,0.2961657000014384
total_hidden,0.3155248000002757
total_training_7,1.2353231999986747
total_output,0.3011908000007679
total_hidden,0.33611459999883664
total_training_8,1.2562080000025162
total_output,0.30647400000088965
total_hidden,0.334172300001228
total_training_9,1.2657350000008591
total_output,0.2979360000026645
total_hidden,0.33749210000314633
total_training_10,1.2637873999992735
total_output,0.3025532999999996
total_hidden,0.32113269999899785
total_training_11,1.2401925999984087
total_output,0.3428051000009873
total_hidden,0.3912321999996493
total_training_12,1.3301695000009204
total_output,0.2972851999984414
total_hidden,0.3368555999986711
total_training_13,1.2509282999999414
total_output,0.29891910000151256
total_hidden,0.3428745000019262
total_training_14,1.2710937000010745
20_100_execution_time,18.94435379999777
