Layer,Duration (seconds)
total_hidden,4.5084841000007145
total_output,6.299998858594336e-06
total_training_0,4.554698299998563
total_hidden,4.517874300001495
total_output,6.000000212225132e-06
total_training_1,4.567754199999399
total_hidden,4.50200660000155
total_output,7.6000014814781025e-06
total_training_2,4.542430900000909
total_hidden,4.4875225000014325
total_output,6.000000212225132e-06
total_training_3,4.558752099999765
total_hidden,4.526961800000208
total_output,6.399999620043673e-06
total_training_4,4.573201999999583
total_hidden,4.472902900000918
total_output,6.399999620043673e-06
total_training_5,4.544154900000649
total_hidden,4.51360940000086
total_output,6.600001142942347e-06
total_training_6,4.553848699999435
total_hidden,4.501401299999998
total_output,6.50000038149301e-06
total_training_7,4.553661400001147
total_hidden,4.497359299999516
total_output,6.299998858594336e-06
total_training_8,4.5556728999999905
total_hidden,4.506095500000811
total_output,6.600001142942347e-06
total_training_9,4.556355799999437
total_hidden,4.5389856999991025
total_output,6.499998562503606e-06
total_training_10,4.581799399998999
total_hidden,4.4674725999993825
total_output,6.70000008540228e-06
total_training_11,4.535665999999765
total_hidden,4.503591500000766
total_output,5.199999577598646e-06
total_training_12,4.548306400000001
total_hidden,4.521334099999876
total_output,5.999998393235728e-06
total_training_13,4.561513299999206
total_hidden,4.513187000000471
total_output,5.800000508315861e-06
total_training_14,4.5534424999987095
40_60_execution_time,69.24692940000023
