Layer,Duration (seconds)
total_training_0,320.97803320000094
total_training_1,321.0869729000042
total_training_2,321.1773602999965
total_training_3,320.8337401999961
total_training_4,320.9414663999996
total_training_5,321.2826864000017
total_training_6,320.7311598000015
total_training_7,320.7885496000017
total_training_8,321.1140887999936
total_training_9,320.3437047999978
total_training_10,321.01901680000447
total_training_11,321.2087513000006
total_training_12,321.11741850000544
total_training_13,321.0266818999953
total_training_14,319.48830089999683
500_80_execution_time,4813.189985199999
