Layer,Duration (seconds)
total_output,1.909822699999495
total_hidden,6.746311599999899
total_training_0,8.656136200000219
total_output,1.915168999999878
total_hidden,6.79173609999998
total_training_1,8.70690790000026
total_output,1.9122580000002927
total_hidden,6.771432700000332
total_training_2,8.683692399999927
total_output,1.9263254000006782
total_hidden,6.815699200000381
total_training_3,8.742026400000213
total_output,1.9351919999999154
total_hidden,6.852340000000368
total_training_4,8.787534099999903
total_output,1.9157577000005404
total_hidden,6.75645379999969
total_training_5,8.672213499999998
total_output,1.903397899999618
total_hidden,6.758678099999997
total_training_6,8.662077999999383
total_output,1.9028834999999162
total_hidden,6.7853697999998985
total_training_7,8.688254800000323
total_output,1.9046895000001314
total_hidden,6.76166639999974
total_training_8,8.666359300000295
total_output,1.9137038999997458
total_hidden,6.7927011000001585
total_training_9,8.706408199999714
total_output,1.9412606000005326
total_hidden,6.78140219999932
total_training_10,8.722664299999451
total_output,1.9158271999995122
total_hidden,6.73333139999977
total_training_11,8.649161099999219
total_output,1.9186546999999337
total_hidden,6.745138000000225
total_training_12,8.663794799999778
total_output,1.909744800000226
total_hidden,6.726431699999921
total_training_13,8.63617819999945
total_output,1.9128688000000693
total_hidden,6.756017199999405
total_training_14,8.668887499999983
80_60_execution_time,130.34252689999994
