Layer,Duration (seconds)
total_training_0,7.190126399999826
total_training_1,7.184658299999683
total_training_2,7.191072900000108
total_training_3,7.179877499999748
total_training_4,7.181314800000109
total_training_5,7.17496680000022
total_training_6,7.178975800000444
total_training_7,7.254974000000402
total_training_8,7.248933099999704
total_training_9,7.240671300000031
total_training_10,7.167622899999515
total_training_11,7.170681500000683
total_training_12,7.1869473999995535
total_training_13,7.174576499999603
total_training_14,7.170495800000026
100_40_execution_time,107.92139880000013
