Layer,Duration (seconds)
total_training_0,0.5422111000000314
total_training_1,0.5471386000000393
total_training_2,0.5424632000000429
total_training_3,0.5464294000000791
total_training_4,0.5413109000000986
total_training_5,0.5471838999999363
total_training_6,0.5410674999999401
total_training_7,0.542167500000005
total_training_8,0.5458501000000524
total_training_9,0.5430834999999661
total_training_10,0.5441670000000158
total_training_11,0.5407776999999214
total_training_12,0.5476971000000503
total_training_13,0.5406865999999582
total_training_14,0.5529926000000387
20_80_execution_time,8.18864300000007
