training_type,data_name,max_iter,n_particle,stdBest
training_exchange_layers_e,wine,500,40,0.1248462254873428
training_exchange_layers_e,wine,500,60,0.0953509277605434
training_exchange_layers_e,wine,500,80,0.1378669047514298
training_exchange_layers_e,wine,500,100,0.0680081918494476
training_exchange_layers_e,wine,1000,20,0.0309229600545573
training_exchange_layers_e,wine,1000,40,0.0839992072274867
training_exchange_layers_e,wine,1000,60,0.0345308508156631
training_exchange_layers_e,wine,1000,80,0.0709706073882417
training_exchange_layers_e,wine,1000,100,0.0965812266212426
no_individual_layers,wine,20,20,0.4597432256329848
no_individual_layers,wine,20,40,0.599759178948035
no_individual_layers,wine,20,60,0.5084093269609407
no_individual_layers,wine,20,80,0.5268188681836243
no_individual_layers,wine,20,100,0.4855497390225571
no_individual_layers,wine,40,20,0.5176660115785965
no_individual_layers,wine,40,40,0.3838907180485779
no_individual_layers,wine,40,60,0.4488691596323329
no_individual_layers,wine,40,80,0.4378948843984191
no_individual_layers,wine,40,100,0.4105432425637021
no_individual_layers,wine,60,20,0.4289346015720968
no_individual_layers,wine,60,40,0.3843799282518775
no_individual_layers,wine,60,60,0.3432911503946865
no_individual_layers,wine,60,80,0.3438974104713136
no_individual_layers,wine,60,100,0.338914913799955
no_individual_layers,wine,80,20,0.3028582634175061
no_individual_layers,wine,80,40,0.3054285170718657
no_individual_layers,wine,80,60,0.3266204743956392
no_individual_layers,wine,80,80,0.363138761365594
no_individual_layers,wine,80,100,0.3731433234631738
no_individual_layers,wine,100,20,0.2539839150163073
no_individual_layers,wine,100,40,0.3406220909700707
no_individual_layers,wine,100,60,0.2932680648905423
no_individual_layers,wine,100,80,0.2580043326686221
no_individual_layers,wine,100,100,0.2598211629929966
no_individual_layers,wine,500,20,0.068859905521514
no_individual_layers,wine,500,40,0.0668477717575724
no_individual_layers,wine,500,60,0.0709345659878893
no_individual_layers,wine,500,80,0.0785716320576799
no_individual_layers,wine,500,100,0.0658308418366809
no_individual_layers,wine,1000,20,0.0317875956169848
no_individual_layers,wine,1000,40,0.0342705345587115
no_individual_layers,wine,1000,60,0.0358358682700419
no_individual_layers,wine,1000,80,0.0359963664728993
no_individual_layers,wine,1000,100,0.0370964195612525
