training_type,data_name,max_iter,n_particle,stdBest
no_exchange_layers,circle,100,100,0.1928032966998336
no_exchange_layers,circle,500,20,0.0146729320075014
no_exchange_layers,circle,500,40,0.0320346097435905
no_exchange_layers,circle,500,60,0.0161845486963285
no_exchange_layers,circle,500,80,0.0303850633772582
no_exchange_layers,circle,500,100,0.0675372973441214
no_exchange_layers,circle,1000,20,0.0076586192796627
no_exchange_layers,circle,1000,40,0.0058761836619379
no_exchange_layers,circle,1000,60,0.0069248935418055
no_exchange_layers,circle,1000,80,0.020842400813216
no_exchange_layers,circle,1000,100,0.0135785058183531
