Layer,Duration (seconds)
total_hidden,1.6828428999999687
total_output,1.1099999937869143e-05
total_training_0,1.6976336000000174
total_hidden,1.7388104000001476
total_output,6.299999995462713e-06
total_training_1,1.752622699999847
total_hidden,1.6943542000001344
total_output,6.800000164730591e-06
total_training_2,1.708719100000053
total_hidden,1.6375384000000395
total_output,6.199999916134402e-06
total_training_3,1.6509278999999424
total_hidden,1.6911521000001812
total_output,7.000000096013537e-06
total_training_4,1.7051908000000822
total_hidden,1.6747858000001088
total_output,6.4000000747910235e-06
total_training_5,1.6890003999999408
total_hidden,1.6383978000001207
total_output,9.600000112186535e-06
total_training_6,1.652131099999906
total_hidden,1.6947786000000633
total_output,6.0999998368060915e-06
total_training_7,1.7094887000000654
total_hidden,1.678711999999905
total_output,6.100000064179767e-06
total_training_8,1.6927921000001334
total_hidden,1.6574603999999908
total_output,6.900000016685226e-06
total_training_9,1.6716353000001618
total_hidden,1.6799258999999438
total_output,6.200000143508078e-06
total_training_10,1.6937895999999455
total_hidden,1.6642710999999508
total_output,6.299999995462713e-06
total_training_11,1.6786641999999574
total_hidden,1.6559062000001177
total_output,6.500000154119334e-06
total_training_12,1.6695824000000812
total_hidden,1.7058145999999397
total_output,6.600000006073969e-06
total_training_13,1.7195919000000686
total_hidden,1.687603099999933
total_output,6.299999995462713e-06
total_training_14,1.701647899999898
100_40_execution_time,26.3101944
