Layer,Duration (seconds)
total_hidden,237.63194369999837
total_output,7.099995855242014e-06
total_training_0,237.6935172999947
total_hidden,233.4135075000013
total_output,8.09999619377777e-06
total_training_1,233.4811120000013
total_hidden,234.06910639999842
total_output,7.399998139590025e-06
total_training_2,234.13666999999987
total_hidden,234.06979390000197
total_output,7.399998139590025e-06
total_training_3,234.13813859999937
total_hidden,229.73202440000023
total_output,6.599999323952943e-06
total_training_4,229.80379230000108
total_hidden,229.66439549999632
total_output,8.600000001024455e-06
total_training_5,229.73202440000023
total_hidden,235.74587939999765
total_output,8.499999239575118e-06
total_training_6,235.8157613000003
total_hidden,233.5719509000046
total_output,7.599999662488699e-06
total_training_7,233.66682189999847
total_hidden,233.331794800004
total_output,7.300004654098302e-06
total_training_8,233.41020890000073
total_hidden,236.4039466999966
total_output,7.100003131199628e-06
total_training_9,236.4756650000054
total_hidden,234.11172780000197
total_output,7.599999662488699e-06
total_training_10,234.19081059999735
total_hidden,234.65162799999962
total_output,7.599999662488699e-06
total_training_11,234.71997440000268
total_hidden,238.51382469999953
total_output,7.099995855242014e-06
total_training_12,238.5955083000008
total_hidden,233.088093499995
total_output,8.199996955227107e-06
total_training_13,233.1552187000052
total_hidden,234.30007119999937
total_output,8.200004231184721e-06
total_training_14,234.3827442000038
1000_20_execution_time,3514.355677599997
